audio_path,audio_filename,subtitle,text_for_tts,original_english
\voice\flags\green_flag_sector_2,1.wav,green flag sector 2,green flag sector 2,green flag sector 2
\voice\flags\green_flag_sector_2,2.wav,green flag sector 2,green flag sector 2,green flag sector 2
\voice\flags\green_flag_sector_2,3.wav,green flag sector 2,green flag sector 2,green flag sector 2
\voice\flags\green_flag_sector_2,4.wav,green flag sector 2,green flag sector 2,green flag sector 2
\voice\flags\green_flag_sector_2,5.wav,sector 2 is clear,sector 2 is clear,sector 2 is clear
\voice\flags\green_flag_sector_2,6.wav,green flag sector 2,green flag sector 2,green flag sector 2
\voice\flags\green_flag_sector_2,7.wav,green flag sector 2,green flag sector 2,green flag sector 2
\voice\flags\green_flag_sector_2,8.wav,green flag sector 2,green flag sector 2,green flag sector 2
\voice\flags\green_flag_sector_3,1.wav,green flag sector 3,green flag sector 3,green flag sector 3
\voice\flags\green_flag_sector_3,2.wav,green flag sector 3,green flag sector 3,green flag sector 3
\voice\flags\green_flag_sector_3,3.wav,green flag sector 3,green flag sector 3,green flag sector 3
\voice\flags\green_flag_sector_3,4.wav,green flag sector 3,green flag sector 3,green flag sector 3
\voice\flags\green_flag_sector_3,5.wav,green flag sector 3,green flag sector 3,green flag sector 3
\voice\flags\green_flag_sector_3,6.wav,green flag sector 3,green flag sector 3,green flag sector 3
\voice\flags\green_flag_sector_3,7.wav,sector 3 is clear,sector 3 is clear,sector 3 is clear
\voice\flags\green_flag_sector_3,8.wav,green flag sector 3,green flag sector 3,green flag sector 3
\voice\flags\incident_in_corner_intro,1.wav,incident in,incident in,incident in
\voice\flags\incident_in_corner_intro,2.wav,there's an incident in,there's an incident in,there's an incident in
\voice\flags\incident_in_corner_intro,3.wav,there's an incident in,there's an incident in,there's an incident in
\voice\flags\incident_in_corner_with_driver_intro,4.wav,it looks like it's,it looks like it's,it looks like it's
\voice\flags\incident_in_corner_with_driver_intro,5.wav,we think it might be,we think it might be,we think it might be
\voice\flags\incident_in_corner_with_driver_intro,6.wav,it looks like,it looks like,it looks like
\voice\flags\is_the_lucky_dog,1.wav,is the lucky dog,is the lucky dog,is the lucky dog
\voice\flags\is_the_lucky_dog,2.wav,is the lucky dog,is the lucky dog,is the lucky dog
\voice\flags\is_the_lucky_dog,3.wav,is the lucky dog,is the lucky dog,is the lucky dog
\voice\flags\let_the_lucky_dog_pass_on_left,1.wav,"lucky dog has taken his lap back, watch out for him","lucky dog has taken his lap back, watch out for him","lucky dog has taken his lap back, watch out for him"
\voice\flags\let_the_lucky_dog_pass_on_left,2.wav,"watch out for the lucky dog, he's taking his lap back now","watch out for the lucky dog, he's taking his lap back now","watch out for the lucky dog, he's taking his lap back now"
\voice\flags\let_the_lucky_dog_pass_on_left,3.wav,"watch out for the lucky dog, he's taking his lap back","watch out for the lucky dog, he's taking his lap back","watch out for the lucky dog, he's taking his lap back"
\voice\flags\local_yellow_ahead,1.wav,"incidents ahead, heads up","incidents ahead, heads up","incidents ahead, heads up"
\voice\flags\local_yellow_ahead,2.wav,yellow flag ahead,yellow flag ahead,yellow flag ahead
\voice\flags\local_yellow_ahead,3.wav,incident up ahead,incident up ahead,incident up ahead
\voice\flags\local_yellow_ahead,4.wav,yellow flag ahead,yellow flag ahead,yellow flag ahead
\voice\flags\local_yellow_ahead,5.wav,yellow flag ahead,yellow flag ahead,yellow flag ahead
\voice\flags\local_yellow_ahead,6.wav,yellow flag ahead,yellow flag ahead,yellow flag ahead
\voice\flags\local_yellow_ahead,7.wav,yellow flag ahead,yellow flag ahead,yellow flag ahead
\voice\flags\local_yellow_ahead,8.wav,yellow flag ahead,yellow flag ahead,yellow flag ahead
\voice\flags\local_yellow_clear,1.wav,"green flag, you're clear","green flag, you're clear","green flag, you're clear"
\voice\flags\local_yellow_clear,10.wav,"incident clear, green flag","incident clear, green flag","incident clear, green flag"
\voice\flags\local_yellow_clear,11.wav,"incident clear, green flag","incident clear, green flag","incident clear, green flag"
\voice\flags\local_yellow_clear,12.wav,"incident clear, green flag","incident clear, green flag","incident clear, green flag"
\voice\flags\local_yellow_clear,13.wav,"incident clear, green flag","incident clear, green flag","incident clear, green flag"
\voice\flags\local_yellow_clear,2.wav,"you're clear, incident clear","you're clear, incident clear","you're clear, incident clear"
\voice\flags\local_yellow_clear,3.wav,green flag,green flag,green flag
\voice\flags\local_yellow_clear,4.wav,"incident clear, green flag","incident clear, green flag","incident clear, green flag"
\voice\flags\local_yellow_clear,5.wav,"green flag, all clear","green flag, all clear","green flag, all clear"
\voice\flags\local_yellow_clear,6.wav,"green flag, you're clear","green flag, you're clear","green flag, you're clear"
\voice\flags\local_yellow_clear,7.wav,"incident clear, green flag","incident clear, green flag","incident clear, green flag"
\voice\flags\local_yellow_clear,8.wav,"incident clear, green flag","incident clear, green flag","incident clear, green flag"
\voice\flags\local_yellow_clear,9.wav,"incident clear, green flag","incident clear, green flag","incident clear, green flag"
\voice\flags\local_yellow_flag,1.wav,"yellow flag, stay sharp","yellow flag, stay sharp","yellow flag, stay sharp"
\voice\flags\local_yellow_flag,2.wav,yellow flag,yellow flag,yellow flag
\voice\flags\local_yellow_flag,3.wav,yellow flag,yellow flag,yellow flag
\voice\flags\local_yellow_flag,5.wav,yellow flag,yellow flag,yellow flag
\voice\flags\local_yellow_flag,6.wav,yellow flag,yellow flag,yellow flag
\voice\flags\local_yellow_flag,7.wav,yellow flag,yellow flag,yellow flag
\voice\flags\local_yellow_flag,8.wav,yellow flag,yellow flag,yellow flag
\voice\flags\local_yellow_flag,9.wav,yellow flag,yellow flag,yellow flag
\voice\flags\lucky_dog_allow_pass_on_outside,1.wav,allow the lucky dog to pass on the outside,allow the lucky dog to pass on the outside,allow the lucky dog to pass on the outside
\voice\flags\lucky_dog_allow_pass_on_outside,2.wav,allow the lucky dog to pass on the outside,allow the lucky dog to pass on the outside,allow the lucky dog to pass on the outside
\voice\flags\lucky_dog_allow_pass_on_outside,3.wav,allow the lucky dog to pass on the outside,allow the lucky dog to pass on the outside,allow the lucky dog to pass on the outside
\voice\flags\lucky_dog_allow_pass_on_outside,4.wav,allow the lucky dog to pass on the outside,allow the lucky dog to pass on the outside,allow the lucky dog to pass on the outside
\voice\flags\lucky_dog_allow_pass_on_outside,5.wav,allow the lucky dog to pass on the outside,allow the lucky dog to pass on the outside,allow the lucky dog to pass on the outside
\voice\flags\lucky_dog_pass_on_outside,1.wav,"we're the lucky dog, pass the field on the outside","we're the lucky dog, pass the field on the outside","we're the lucky dog, pass the field on the outside"
\voice\flags\lucky_dog_pass_on_outside,2.wav,"we're the lucky dog, pass the field on the outside","we're the lucky dog, pass the field on the outside","we're the lucky dog, pass the field on the outside"
\voice\flags\lucky_dog_pass_on_outside,3.wav,"lucky dog, pass the field on the outside","lucky dog, pass the field on the outside","lucky dog, pass the field on the outside"
\voice\flags\lucky_dog_pass_on_outside,4.wav,"lucky dog, pass the field on the outside","lucky dog, pass the field on the outside","lucky dog, pass the field on the outside"
\voice\flags\lucky_dog_pass_on_outside,5.wav,"we're the lucky dog, pass the field on the outside","we're the lucky dog, pass the field on the outside","we're the lucky dog, pass the field on the outside"
\voice\flags\move_to_choose_lane,1.wav,move to the left or right to choose a lane,move to the left or right to choose a lane,move to the left or right to choose a lane
\voice\flags\move_to_choose_lane,2.wav,move to the left or the right to choose a lane,move to the left or the right to choose a lane,move to the left or the right to choose a lane
\voice\flags\move_to_choose_lane,3.wav,move to the left or right to choose your lane,move to the left or right to choose your lane,move to the left or right to choose your lane
\voice\flags\move_to_choose_lane,4.wav,move to the left or right to choose your lane,move to the left or right to choose your lane,move to the left or right to choose your lane
\voice\flags\move_to_choose_lane,5.wav,move to the left or to the right to choose your lane,move to the left or to the right to choose your lane,move to the left or to the right to choose your lane
\voice\flags\move_to_end_of_longest_line_for_penalty,1.wav,we need to fall back to the end of the longest line for our penalty,we need to fall back to the end of the longest line for our penalty,we need to fall back to the end of the longest line for our penalty
\voice\flags\move_to_end_of_longest_line_for_penalty,2.wav,we need to fall back for our end of longest line penalty,we need to fall back for our end of longest line penalty,we need to fall back for our end of longest line penalty
\voice\flags\move_to_end_of_longest_line_for_penalty,3.wav,"okay, we have a penalty, we need to fall back to the end of the longest line","okay, we have a penalty, we need to fall back to the end of the longest line","okay, we have a penalty, we need to fall back to the end of the longest line"
\voice\flags\name_has_gone_off_in_outro,1.wav,has gone off in,has gone off in,has gone off in
\voice\flags\name_has_gone_off_in_outro,2.wav,has binned it in,has binned it in,has binned it in
\voice\flags\name_has_gone_off_in_outro,3.wav,has gone off in,has gone off in,has gone off in
\voice\flags\name_has_gone_off_in_outro,4.wav,has gone off in,has gone off in,has gone off in
\voice\flags\name_has_gone_off_in_outro,5.wav,has gone off in,has gone off in,has gone off in
\voice\flags\name_has_gone_off_in_outro,6.wav,has crashed in,has crashed in,has crashed in
\voice\flags\name_has_gone_off_in_outro,7.wav,has stacked it in,has stacked it in,has stacked it in
\voice\flags\name_has_gone_off_intro,1.wav,it looks like,it looks like,it looks like
\voice\flags\name_has_gone_off_intro,2.wav,we think,we think,we think
\voice\flags\name_has_gone_off_intro,3.wav,we think that,we think that,we think that
\voice\flags\name_has_gone_off_intro,4.wav,we think,we think,we think
\voice\flags\name_has_gone_off_intro,5.wav,we can see,we can see,we can see
\voice\flags\name_has_gone_off_intro,6.wav,it looks like,it looks like,it looks like
\voice\flags\name_has_gone_off_intro,7.wav,we think that,we think that,we think that
\voice\flags\name_has_gone_off_outro,1.wav,has gone off,has gone off,has gone off
\voice\flags\name_has_gone_off_outro,2.wav,has binned it,has binned it,has binned it
\voice\flags\name_has_gone_off_outro,3.wav,has crashed,has crashed,has crashed
\voice\flags\name_has_gone_off_outro,4.wav,has binned it,has binned it,has binned it
\voice\flags\name_has_gone_off_outro,5.wav,has stacked it,has stacked it,has stacked it
\voice\flags\name_has_gone_off_outro,6.wav,has gone off,has gone off,has gone off
\voice\flags\name_has_gone_off_outro,7.wav,has spun off,has spun off,has spun off
\voice\flags\names_have_gone_off_in_outro,1.wav,have binned it in,have binned it in,have binned it in
\voice\flags\names_have_gone_off_in_outro,2.wav,have gone off in,have gone off in,have gone off in
\voice\flags\names_have_gone_off_in_outro,3.wav,have gone off in,have gone off in,have gone off in
\voice\flags\names_have_gone_off_in_outro,4.wav,have crashed in,have crashed in,have crashed in
\voice\flags\names_have_gone_off_in_outro,5.wav,have spun off in,have spun off in,have spun off in
\voice\flags\names_have_gone_off_in_outro,6.wav,have binned it in,have binned it in,have binned it in
\voice\flags\names_have_gone_off_outro,1.wav,have binned it,have binned it,have binned it
\voice\flags\names_have_gone_off_outro,2.wav,have stacked it,have stacked it,have stacked it
\voice\flags\names_have_gone_off_outro,3.wav,have gone off,have gone off,have gone off
\voice\flags\names_have_gone_off_outro,4.wav,have spun out,have spun out,have spun out
\voice\flags\names_have_gone_off_outro,5.wav,have spun off,have spun off,have spun off
\voice\flags\names_have_gone_off_outro,6.wav,have gone off,have gone off,have gone off
\voice\flags\names_have_gone_off_outro,7.wav,have binned it,have binned it,have binned it
\voice\flags\no_overtaking,1.wav,no overtaking,no overtaking,no overtaking
\voice\flags\no_overtaking,2.wav,no passing,no passing,no passing
\voice\flags\no_overtaking,3.wav,no overtaking,no overtaking,no overtaking
\voice\flags\on_the_inside_line,1.wav,on the inside line,on the inside line,on the inside line
\voice\flags\on_the_inside_line,2.wav,on the inside line,on the inside line,on the inside line
\voice\flags\on_the_inside_line,3.wav,on the inside line,on the inside line,on the inside line
\voice\flags\on_the_outside_line,4.wav,on the outside line,on the outside line,on the outside line
\voice\flags\on_the_outside_line,5.wav,on the outside line,on the outside line,on the outside line
\voice\flags\on_the_outside_line,6.wav,on the outside line,on the outside line,on the outside line
\voice\flags\pass_drivername_for_lucky_dog_position_intro,1_op_prefix_ok.wav,we need to pass,we need to pass,we need to pass
\voice\flags\pass_drivername_for_lucky_dog_position_intro,2_op_prefix_come_on.wav,we need to get by,we need to get by,we need to get by
\voice\flags\pass_drivername_for_lucky_dog_position_intro,3.wav,push so we can pass,push so we can pass,push so we can pass
\voice\flags\pass_drivername_for_lucky_dog_position_intro,4_op_prefix_ok.wav,you need to pass,you need to pass,you need to pass
\voice\flags\pass_drivername_for_lucky_dog_position_intro,5.wav,"push hard, we need to pass","push hard, we need to pass","push hard, we need to pass"
\voice\flags\pass_drivername_for_lucky_dog_position_outro,1.wav,to get the lucky dog position,to get the lucky dog position,to get the lucky dog position
\voice\flags\pass_drivername_for_lucky_dog_position_outro,2.wav,to get the lucky dog position,to get the lucky dog position,to get the lucky dog position
\voice\flags\pass_drivername_for_lucky_dog_position_outro,3.wav,so we can get the lucky dog position,so we can get the lucky dog position,so we can get the lucky dog position
\voice\flags\pass_drivername_for_lucky_dog_position_outro,4.wav,to put us in the lucky dog position,to put us in the lucky dog position,to put us in the lucky dog position
\voice\flags\pass_drivername_for_lucky_dog_position_outro,5.wav,to get the lucky dog position,to get the lucky dog position,to get the lucky dog position
\voice\flags\pass_this_guy_to_get_lucky_dog_position,1_op_prefix_ok.wav,"push now, we need to pass this guy to get the lucky dog position","push now, we need to pass this guy to get the lucky dog position","push now, we need to pass this guy to get the lucky dog position"
\voice\flags\pass_this_guy_to_get_lucky_dog_position,2.wav,"okay, pass this guy, let's get the lucky dog position","okay, pass this guy, let's get the lucky dog position","okay, pass this guy, let's get the lucky dog position"
\voice\flags\pass_this_guy_to_get_lucky_dog_position,3_op_prefix_ok.wav,we need to pass this guy to get the lucky dog position,we need to pass this guy to get the lucky dog position,we need to pass this guy to get the lucky dog position
\voice\flags\pass_this_guy_to_get_lucky_dog_position,4.wav,we need to pass this guy to get the lucky dog position,we need to pass this guy to get the lucky dog position,we need to pass this guy to get the lucky dog position
\voice\flags\pass_this_guy_to_get_lucky_dog_position,5_op_prefix_come_on.wav,"pass this guy, we want the lucky dog position","pass this guy, we want the lucky dog position","pass this guy, we want the lucky dog position"
\voice\flags\pileup_in_corner_intro,1.wav,there's a big pileup in,there's a big pileup in,there's a big pileup in
\voice\flags\pileup_in_corner_intro,2.wav,there's a big mess in,there's a big mess in,there's a big mess in
\voice\flags\pileup_in_corner_intro,3.wav,there's a big pileup in,there's a big pileup in,there's a big pileup in
\voice\flags\position1_has_gone_off,1.wav,looks like the leader's gone off,looks like the leader's gone off,looks like the leader's gone off
\voice\flags\position1_has_gone_off,2.wav,looks like the leader's binned it,looks like the leader's binned it,looks like the leader's binned it
\voice\flags\position1_has_gone_off,3.wav,looks like the leader's gone off,looks like the leader's gone off,looks like the leader's gone off
\voice\flags\position1_has_gone_off_in,1.wav,looks like P1 has gone off in,looks like P1 has gone off in,looks like P1 has gone off in
\voice\flags\position1_has_gone_off_in,2.wav,looks like the leader has gone off in,looks like the leader has gone off in,looks like the leader has gone off in
\voice\flags\position1_has_gone_off_in,3.wav,looks like the leader's binned it in,looks like the leader's binned it in,looks like the leader's binned it in
\voice\flags\position2_has_gone_off,4.wav,looks like P2's off,looks like P2's off,looks like P2's off
\voice\flags\position2_has_gone_off,5.wav,we think P2's binned it,we think P2's binned it,we think P2's binned it
\voice\flags\position2_has_gone_off,6.wav,looks like P2's gone off,looks like P2's gone off,looks like P2's gone off
\voice\flags\position2_has_gone_off_in,4.wav,we think P2's gone off in,we think P2's gone off in,we think P2's gone off in
\voice\flags\position2_has_gone_off_in,5.wav,we think P2's binned it in,we think P2's binned it in,we think P2's binned it in
\voice\flags\position2_has_gone_off_in,6.wav,looks like P2's gone off in,looks like P2's gone off in,looks like P2's gone off in
\voice\flags\position3_has_gone_off,7.wav,we think P3's binned it,we think P3's binned it,we think P3's binned it
\voice\flags\position3_has_gone_off,8.wav,looks like P3's gone off,looks like P3's gone off,looks like P3's gone off
\voice\flags\position3_has_gone_off,9.wav,P3 has gone off,P3 has gone off,P3 has gone off
\voice\flags\position3_has_gone_off_in,7.wav,we think P3 has binned it in,we think P3 has binned it in,we think P3 has binned it in
\voice\flags\position3_has_gone_off_in,8.wav,looks like P3's gone off in,looks like P3's gone off in,looks like P3's gone off in
\voice\flags\position3_has_gone_off_in,9.wav,we think P3's gone off in,we think P3's gone off in,we think P3's gone off in
\voice\flags\position4_has_gone_off,10.wav,we think P4's binned it,we think P4's binned it,we think P4's binned it
\voice\flags\position4_has_gone_off,11.wav,looks like P4's gone off,looks like P4's gone off,looks like P4's gone off
\voice\flags\position4_has_gone_off,12.wav,I think P4's gone off,I think P4's gone off,I think P4's gone off
\voice\flags\position4_has_gone_off_in,10.wav,looks like P4 has binned it in,looks like P4 has binned it in,looks like P4 has binned it in
\voice\flags\position4_has_gone_off_in,11.wav,we think P4 has gone off in,we think P4 has gone off in,we think P4 has gone off in
\voice\flags\position4_has_gone_off_in,12.wav,looks like P4 has gone off in,looks like P4 has gone off in,looks like P4 has gone off in
\voice\flags\position5_has_gone_off,1.wav,looks like P5's binned it,looks like P5's binned it,looks like P5's binned it
\voice\flags\position5_has_gone_off,2.wav,we think P5 has gone off,we think P5 has gone off,we think P5 has gone off
\voice\flags\position5_has_gone_off,3.wav,we think P5's gone off,we think P5's gone off,we think P5's gone off
\voice\flags\position5_has_gone_off_in,13.wav,we think P5 has binned it in,we think P5 has binned it in,we think P5 has binned it in
\voice\flags\position5_has_gone_off_in,14.wav,looks like P5's gone off in,looks like P5's gone off in,looks like P5's gone off in
\voice\flags\position5_has_gone_off_in,15.wav,we think P5 has binned it in,we think P5 has binned it in,we think P5 has binned it in
\voice\flags\position6_has_gone_off,4.wav,looks like P6 has binned it,looks like P6 has binned it,looks like P6 has binned it
\voice\flags\position6_has_gone_off,5.wav,we think P6 has gone off,we think P6 has gone off,we think P6 has gone off
\voice\flags\position6_has_gone_off,6.wav,looks like P6 has gone off,looks like P6 has gone off,looks like P6 has gone off
\voice\flags\position6_has_gone_off_in,16.wav,we think P6 has binned it in,we think P6 has binned it in,we think P6 has binned it in
\voice\flags\position6_has_gone_off_in,17.wav,looks like P6 has gone off in,looks like P6 has gone off in,looks like P6 has gone off in
\voice\flags\position6_has_gone_off_in,18.wav,we think P6 has gone off in,we think P6 has gone off in,we think P6 has gone off in
\voice\flags\remind_lucky_dog,1.wav,you are the lucky dog,you are the lucky dog,you are the lucky dog
\voice\flags\remind_lucky_dog,2.wav,you are the lucky dog,you are the lucky dog,you are the lucky dog
\voice\flags\remind_lucky_dog,3.wav,you are the lucky dog,you are the lucky dog,you are the lucky dog
\voice\flags\remind_lucky_dog,4.wav,you are the lucky dog,you are the lucky dog,you are the lucky dog
\voice\flags\remind_lucky_dog,5.wav,you are the lucky dog,you are the lucky dog,you are the lucky dog
\voice\flags\slow_car_ahead,1.wav,slow car ahead,slow car ahead,slow car ahead
\voice\flags\slow_car_ahead,2.wav,you got a slow car ahead,you got a slow car ahead,you got a slow car ahead
\voice\flags\slow_car_ahead,3.wav,slow car ahead,slow car ahead,slow car ahead
\voice\flags\slow_car_ahead,4.wav,there's a slow car ahead,there's a slow car ahead,there's a slow car ahead
\voice\flags\slow_car_ahead,5.wav,slow car ahead,slow car ahead,slow car ahead
\voice\flags\slow_car_ahead_stay_high,1.wav,"slow car ahead, stay high","slow car ahead, stay high","slow car ahead, stay high"
\voice\flags\slow_car_ahead_stay_high,2.wav,"we got a slow car ahead, stay high","we got a slow car ahead, stay high","we got a slow car ahead, stay high"
\voice\flags\slow_car_ahead_stay_high,3.wav,"slow car ahead, stay high","slow car ahead, stay high","slow car ahead, stay high"
\voice\flags\slow_car_ahead_stay_high,4.wav,"there's a slow car ahead, stay high","there's a slow car ahead, stay high","there's a slow car ahead, stay high"
\voice\flags\slow_car_ahead_stay_high,5.wav,"stay high, we got a slow car ahead","stay high, we got a slow car ahead","stay high, we got a slow car ahead"
\voice\flags\slow_car_in,1.wav,we got a slow car in,we got a slow car in,we got a slow car in
\voice\flags\slow_car_in,2.wav,there's a slow car in,there's a slow car in,there's a slow car in
\voice\flags\slow_car_in,3.wav,we've got a slow car in,we've got a slow car in,we've got a slow car in
\voice\flags\slow_car_in,4.wav,there's a slow car in,there's a slow car in,there's a slow car in
\voice\flags\slow_car_in,5.wav,there's a slow car in,there's a slow car in,there's a slow car in
\voice\flags\slow_car_in_the_tri-oval,1.wav,we got a slow car in the tri-oval,we got a slow car in the tri-oval,we got a slow car in the tri-oval
\voice\flags\slow_car_in_the_tri-oval,2.wav,there's a slow car in the tri-oval,there's a slow car in the tri-oval,there's a slow car in the tri-oval
\voice\flags\slow_car_in_the_tri-oval,3.wav,slow car in the tri-oval,slow car in the tri-oval,slow car in the tri-oval
\voice\flags\slow_car_in_the_tri-oval,4.wav,there's a slow car in the tri-oval,there's a slow car in the tri-oval,there's a slow car in the tri-oval
\voice\flags\slow_car_in_the_tri-oval,5.wav,we've got a slow car in the tri-oval,we've got a slow car in the tri-oval,we've got a slow car in the tri-oval
\voice\flags\slow_car_in_the_tri-oval_stay_high,1.wav,"there's a slow car in the tri-oval, stay high","there's a slow car in the tri-oval, stay high","there's a slow car in the tri-oval, stay high"
\voice\flags\slow_car_in_the_tri-oval_stay_high,2.wav,"slow car in the tri-oval, stay high","slow car in the tri-oval, stay high","slow car in the tri-oval, stay high"
\voice\flags\slow_car_in_the_tri-oval_stay_high,3.wav,"there's a slow car in the tri-oval, stay high","there's a slow car in the tri-oval, stay high","there's a slow car in the tri-oval, stay high"
\voice\flags\slow_car_in_the_tri-oval_stay_high,4.wav,"we've got a slow car in the tri-oval, stay high","we've got a slow car in the tri-oval, stay high","we've got a slow car in the tri-oval, stay high"
\voice\flags\slow_car_in_the_tri-oval_stay_high,5.wav,"slow car in the tri-oval, stay high","slow car in the tri-oval, stay high","slow car in the tri-oval, stay high"
\voice\flags\slow_car_in_turn_1,1.wav,we got a slow car in turn 1,we got a slow car in turn 1,we got a slow car in turn 1
\voice\flags\slow_car_in_turn_1,2.wav,there's a slow car in turn 1,there's a slow car in turn 1,there's a slow car in turn 1
\voice\flags\slow_car_in_turn_1,3.wav,there's a slow car in turn 1,there's a slow car in turn 1,there's a slow car in turn 1
\voice\flags\slow_car_in_turn_1,4.wav,we've got a slow car in turn 1,we've got a slow car in turn 1,we've got a slow car in turn 1
\voice\flags\slow_car_in_turn_1,5.wav,slow car in turn 1,slow car in turn 1,slow car in turn 1
\voice\flags\slow_car_in_turn_1_stay_high,1.wav,"we got a slow car in turn 1, stay high","we got a slow car in turn 1, stay high","we got a slow car in turn 1, stay high"
\voice\flags\slow_car_in_turn_1_stay_high,2.wav,"stay high in turn 1, we got a slow car","stay high in turn 1, we got a slow car","stay high in turn 1, we got a slow car"
\voice\flags\slow_car_in_turn_1_stay_high,3.wav,"there's a slow car in turn 1, stay high","there's a slow car in turn 1, stay high","there's a slow car in turn 1, stay high"
\voice\flags\slow_car_in_turn_1_stay_high,4.wav,"slow car in turn 1, stay high","slow car in turn 1, stay high","slow car in turn 1, stay high"
\voice\flags\slow_car_in_turn_1_stay_high,5.wav,"there's a slow car in turn 1, stay high","there's a slow car in turn 1, stay high","there's a slow car in turn 1, stay high"
\voice\flags\slow_car_in_turn_2,1.wav,there's a slow car in turn 2,there's a slow car in turn 2,there's a slow car in turn 2
\voice\flags\slow_car_in_turn_2,2.wav,we got a slow car in turn 2,we got a slow car in turn 2,we got a slow car in turn 2
\voice\flags\slow_car_in_turn_2,3.wav,there's a slow car in turn 2,there's a slow car in turn 2,there's a slow car in turn 2
\voice\flags\slow_car_in_turn_2,4.wav,there's a slow car in turn 2,there's a slow car in turn 2,there's a slow car in turn 2
\voice\flags\slow_car_in_turn_2,5.wav,we've got a slow car in turn 2,we've got a slow car in turn 2,we've got a slow car in turn 2
\voice\flags\slow_car_in_turn_2_stay_high,1.wav,"we've got a slow car in turn 2, stay high","we've got a slow car in turn 2, stay high","we've got a slow car in turn 2, stay high"
\voice\flags\slow_car_in_turn_2_stay_high,2.wav,"stay high in turn 2, we've got a slow car","stay high in turn 2, we've got a slow car","stay high in turn 2, we've got a slow car"
\voice\flags\slow_car_in_turn_2_stay_high,3.wav,"there's a slow car in turn 2, stay high","there's a slow car in turn 2, stay high","there's a slow car in turn 2, stay high"
\voice\flags\slow_car_in_turn_2_stay_high,4.wav,"slow car in turn 2, stay high","slow car in turn 2, stay high","slow car in turn 2, stay high"
\voice\flags\slow_car_in_turn_2_stay_high,5.wav,"there's a slow car in turn 2, stay high","there's a slow car in turn 2, stay high","there's a slow car in turn 2, stay high"
\voice\flags\slow_car_in_turn_3,1.wav,there's a slow car in turn 3,there's a slow car in turn 3,there's a slow car in turn 3
\voice\flags\slow_car_in_turn_3,2.wav,we got a slow car in turn 3,we got a slow car in turn 3,we got a slow car in turn 3
\voice\flags\slow_car_in_turn_3,3.wav,there's a slow car in turn 3,there's a slow car in turn 3,there's a slow car in turn 3
\voice\flags\slow_car_in_turn_3,4.wav,slow car in turn 3,slow car in turn 3,slow car in turn 3
\voice\flags\slow_car_in_turn_3,5.wav,there's a slow car in turn 3,there's a slow car in turn 3,there's a slow car in turn 3
\voice\flags\slow_car_in_turn_3_stay_high,1.wav,"there's a slow car in turn 3, stay high","there's a slow car in turn 3, stay high","there's a slow car in turn 3, stay high"
\voice\flags\slow_car_in_turn_3_stay_high,2.wav,"slow car in turn 3, stay high","slow car in turn 3, stay high","slow car in turn 3, stay high"
\voice\flags\slow_car_in_turn_3_stay_high,3.wav,"stay high in turn 3, we've got a slow car","stay high in turn 3, we've got a slow car","stay high in turn 3, we've got a slow car"
\voice\flags\slow_car_in_turn_3_stay_high,4.wav,"slow car in turn 3, stay high","slow car in turn 3, stay high","slow car in turn 3, stay high"
\voice\flags\slow_car_in_turn_3_stay_high,5.wav,"there's a slow car in turn 3, stay high","there's a slow car in turn 3, stay high","there's a slow car in turn 3, stay high"
\voice\flags\slow_car_in_turn_4,1.wav,there's a slow car in turn 4,there's a slow car in turn 4,there's a slow car in turn 4
\voice\flags\slow_car_in_turn_4,2.wav,we got a slow car in turn 4,we got a slow car in turn 4,we got a slow car in turn 4
\voice\flags\slow_car_in_turn_4,3.wav,slow car in turn 4,slow car in turn 4,slow car in turn 4
\voice\flags\slow_car_in_turn_4,4.wav,there's a slow car in turn 4,there's a slow car in turn 4,there's a slow car in turn 4
\voice\flags\slow_car_in_turn_4,5.wav,slow car in turn 4,slow car in turn 4,slow car in turn 4
\voice\flags\slow_car_in_turn_4_stay_high,1.wav,"slow car in turn 4, stay high","slow car in turn 4, stay high","slow car in turn 4, stay high"
\voice\flags\slow_car_in_turn_4_stay_high,2.wav,"we got a slow car in turn 4, stay high","we got a slow car in turn 4, stay high","we got a slow car in turn 4, stay high"
\voice\flags\slow_car_in_turn_4_stay_high,3.wav,"there's a slow car in turn 4, stay high","there's a slow car in turn 4, stay high","there's a slow car in turn 4, stay high"
\voice\flags\slow_car_in_turn_4_stay_high,4.wav,"slow car in turn 4, stay high","slow car in turn 4, stay high","slow car in turn 4, stay high"
\voice\flags\slow_car_in_turn_4_stay_high,5.wav,"slow car in turn 4, stay high","slow car in turn 4, stay high","slow car in turn 4, stay high"
\voice\flags\stay_behind,1.wav,stay behind,stay behind,stay behind
\voice\flags\stay_behind,2.wav,stay behind,stay behind,stay behind
\voice\flags\stay_behind,3.wav,stay behind,stay behind,stay behind
\voice\flags\stay_behind_the_pace_car,4.wav,stay behind the pace car,stay behind the pace car,stay behind the pace car
\voice\flags\stay_behind_the_pace_car,5.wav,stay behind the pace car,stay behind the pace car,stay behind the pace car
\voice\flags\stay_behind_the_pace_car,6.wav,stay behind the pace car,stay behind the pace car,stay behind the pace car
\voice\flags\stopped_car_ahead,1.wav,there's a car stopped ahead,there's a car stopped ahead,there's a car stopped ahead
\voice\flags\stopped_car_ahead,2.wav,we've got a stopped car ahead,we've got a stopped car ahead,we've got a stopped car ahead
