audio_path,audio_filename,subtitle,text_for_tts,original_english
\voice\frozen_order\move_to_pole_row,6.wav,you need to move back to the pole row,you need to move back to the pole row,you need to move back to the pole row
\voice\frozen_order\pass_car_number,1.wav,we need to pass car number,we need to pass car number,we need to pass car number
\voice\frozen_order\pass_car_number,2.wav,pass car number,pass car number,pass car number
\voice\frozen_order\pass_car_number,3.wav,we need to pass car number,we need to pass car number,we need to pass car number
\voice\frozen_order\pass_car_number,4.wav,we need to pass car number,we need to pass car number,we need to pass car number
\voice\frozen_order\pass_car_number,5.wav,pass car number,pass car number,pass car number
\voice\frozen_order\pass_the_safety_car,1.wav,pass the safety car,pass the safety car,pass the safety car
\voice\frozen_order\pass_the_safety_car,2.wav,pass the safety car,pass the safety car,pass the safety car
\voice\frozen_order\pass_the_safety_car,3.wav,pass the safety car,pass the safety car,pass the safety car
\voice\frozen_order\pass_the_safety_car,4.wav,pass the safety car,pass the safety car,pass the safety car
\voice\frozen_order\pass_the_safety_car,5.wav,pass the safety car,pass the safety car,pass the safety car
\voice\frozen_order\row,1.wav,row,row,row
\voice\frozen_order\row,2.wav,row,row,row
\voice\frozen_order\row,3.wav,row,row,row
\voice\frozen_order\safety_car_just_left,37.wav,the safety car has just left,the safety car has just left,the safety car has just left
\voice\frozen_order\safety_car_just_left,38_op_prefix_ok.wav,the safety car's just left,the safety car's just left,the safety car's just left
\voice\frozen_order\safety_car_just_left,39.wav,the safety car has just left,the safety car has just left,the safety car has just left
\voice\frozen_order\safety_car_speed_is,40.wav,the safety car speed is,the safety car speed is,the safety car speed is
\voice\frozen_order\safety_car_speed_is,41.wav,the safety car speed is,the safety car speed is,the safety car speed is
\voice\frozen_order\safety_car_speed_is,42.wav,the safety car speed is,the safety car speed is,the safety car speed is
\voice\frozen_order\safetycar_out_eu,1.wav,the safety car is out,the safety car is out,the safety car is out
\voice\frozen_order\safetycar_out_eu,2.wav,the safety car's out,the safety car's out,the safety car's out
\voice\frozen_order\safetycar_out_eu,3.wav,safety car is out,safety car is out,safety car is out
\voice\frozen_order\safetycar_out_eu,4.wav,the safety car's out,the safety car's out,the safety car's out
\voice\frozen_order\safetycar_out_eu,5.wav,the safety car is out,the safety car is out,the safety car is out
\voice\frozen_order\safetycar_out_usa,1.wav,the pace car is out,the pace car is out,the pace car is out
\voice\frozen_order\safetycar_out_usa,2.wav,pace car is out,pace car is out,pace car is out
\voice\frozen_order\safetycar_out_usa,3.wav,the pace car's out,the pace car's out,the pace car's out
\voice\frozen_order\safetycar_out_usa,4.wav,pace car is out,pace car is out,pace car is out
\voice\frozen_order\safetycar_out_usa,5.wav,the pace car's out,the pace car's out,the pace car's out
\voice\frozen_order\stay_in_pole,1.wav,stay in the pole,stay in the pole,stay in the pole
\voice\frozen_order\stay_in_pole,2.wav,stay in pole,stay in pole,stay in pole
\voice\frozen_order\stay_in_pole,3.wav,stay in the pole,stay in the pole,stay in the pole
\voice\frozen_order\stay_in_pole,4.wav,stay in the pole,stay in the pole,stay in the pole
\voice\frozen_order\stay_in_pole_in_inside_column,1.wav,stay in the pole row in the inside column,stay in the pole row in the inside column,stay in the pole row in the inside column
\voice\frozen_order\stay_in_pole_in_inside_column,2.wav,stay in the pole row in the inside column,stay in the pole row in the inside column,stay in the pole row in the inside column
\voice\frozen_order\stay_in_pole_in_inside_column,3.wav,stay in the pole row in the inside column,stay in the pole row in the inside column,stay in the pole row in the inside column
\voice\frozen_order\stay_in_pole_in_inside_column,4.wav,stay in the pole row in the inside column,stay in the pole row in the inside column,stay in the pole row in the inside column
\voice\frozen_order\stay_in_pole_in_left_column,1.wav,stay in the pole row in the left column,stay in the pole row in the left column,stay in the pole row in the left column
\voice\frozen_order\stay_in_pole_in_left_column,2.wav,stay in the pole row in the left column,stay in the pole row in the left column,stay in the pole row in the left column
\voice\frozen_order\stay_in_pole_in_left_column,3.wav,stay in the pole row in the left column,stay in the pole row in the left column,stay in the pole row in the left column
\voice\frozen_order\stay_in_pole_in_left_column,4.wav,stay in the pole row in the left column,stay in the pole row in the left column,stay in the pole row in the left column
\voice\frozen_order\stay_in_pole_in_outside_column,1.wav,stay in the pole row in the outside column,stay in the pole row in the outside column,stay in the pole row in the outside column
\voice\frozen_order\stay_in_pole_in_outside_column,2.wav,stay in the pole row in the outside column,stay in the pole row in the outside column,stay in the pole row in the outside column
\voice\frozen_order\stay_in_pole_in_outside_column,3.wav,stay in the pole row in the outside column,stay in the pole row in the outside column,stay in the pole row in the outside column
\voice\frozen_order\stay_in_pole_in_outside_column,4.wav,stay in the pole row in the outside column,stay in the pole row in the outside column,stay in the pole row in the outside column
\voice\frozen_order\stay_in_pole_in_right_column,1.wav,stay in the pole row in the right column,stay in the pole row in the right column,stay in the pole row in the right column
\voice\frozen_order\stay_in_pole_in_right_column,2.wav,stay in the pole row in the right column,stay in the pole row in the right column,stay in the pole row in the right column
\voice\frozen_order\stay_in_pole_in_right_column,3.wav,stay in the pole row in the right column,stay in the pole row in the right column,stay in the pole row in the right column
\voice\frozen_order\stay_in_pole_in_right_column,4.wav,stay in the pole row in the right column,stay in the pole row in the right column,stay in the pole row in the right column
\voice\frozen_order\thats_a_rolling_start,1.wav,"okay, rolling start","okay, rolling start","okay, rolling start"
\voice\frozen_order\thats_a_rolling_start,2.wav,"rolling start, get ready","rolling start, get ready","rolling start, get ready"
\voice\frozen_order\thats_a_rolling_start,3.wav,this is a rolling start,this is a rolling start,this is a rolling start
\voice\frozen_order\thats_a_standing_start,4.wav,standing start now,standing start now,standing start now
\voice\frozen_order\thats_a_standing_start,5.wav,"okay, standing start","okay, standing start","okay, standing start"
\voice\frozen_order\thats_a_standing_start,6.wav,this'll be a standing start,this'll be a standing start,this'll be a standing start
\voice\frozen_order\the_safety_car,52.wav,the safety car,the safety car,the safety car
\voice\frozen_order\the_safety_car,53.wav,the safety car,the safety car,the safety car
\voice\frozen_order\the_safety_car,54.wav,the safety car,the safety car,the safety car
\voice\frozen_order\to_pass,55.wav,to pass,to pass,to pass
\voice\frozen_order\to_pass,56.wav,to pass,to pass,to pass
\voice\frozen_order\to_pass,57.wav,to pass,to pass,to pass
\voice\frozen_order\were_starting_from_pole,58.wav,we're starting from pole,we're starting from pole,we're starting from pole
\voice\frozen_order\were_starting_from_pole,59.wav,we're starting from pole,we're starting from pole,we're starting from pole
\voice\frozen_order\were_starting_from_pole,60.wav,we're starting from pole,we're starting from pole,we're starting from pole
\voice\frozen_order\were_starting_from_position,61.wav,we're starting from position,we're starting from position,we're starting from position
\voice\frozen_order\were_starting_from_position,62.wav,we're starting in position,we're starting in position,we're starting in position
\voice\frozen_order\were_starting_from_position,63.wav,we're starting from position,we're starting from position,we're starting from position
\voice\frozen_order\you_need_to_catch_up_to_the_guy_ahead,64.wav,you need to catch up to the guy ahead,you need to catch up to the guy ahead,you need to catch up to the guy ahead
\voice\frozen_order\you_need_to_catch_up_to_the_guy_ahead,65.wav,you need to catch up to the guy ahead,you need to catch up to the guy ahead,you need to catch up to the guy ahead
\voice\frozen_order\you_need_to_catch_up_to_the_guy_ahead,66_op_suffix_please.wav,you need to close the gap to the guy ahead,you need to close the gap to the guy ahead,you need to close the gap to the guy ahead
\voice\frozen_order\youre_ahead_of_guy_you_should_follow,67.wav,you're ahead of a guy you should be behind,you're ahead of a guy you should be behind,you're ahead of a guy you should be behind
\voice\frozen_order\youre_ahead_of_guy_you_should_follow,68.wav,you're ahead of a guy you should be following,you're ahead of a guy you should be following,you're ahead of a guy you should be following
\voice\frozen_order\youre_ahead_of_guy_you_should_follow,69_op_prefix_ok.wav,"you're ahead of this guy, you should be behind him","you're ahead of this guy, you should be behind him","you're ahead of this guy, you should be behind him"
\voice\mandatory_pit_stops\box_in,1.wav,box in,box in,box in
\voice\mandatory_pit_stops\box_in,2.wav,box in,box in,box in
\voice\mandatory_pit_stops\box_in,3.wav,box in,box in,box in
\voice\mandatory_pit_stops\box_in,4.wav,box in,box in,box in
\voice\mandatory_pit_stops\box_now,1.wav,box now,box now,box now
\voice\mandatory_pit_stops\box_now,2.wav,box now,box now,box now
\voice\mandatory_pit_stops\box_now,3.wav,box now,box now,box now
\voice\mandatory_pit_stops\box_now,4.wav,box now,box now,box now
\voice\mandatory_pit_stops\box_now,5.wav,box now,box now,box now
\voice\mandatory_pit_stops\box_now,6.wav,box now,box now,box now
\voice\mandatory_pit_stops\box_now,7.wav,box now,box now,box now
\voice\mandatory_pit_stops\box_to_fit_options_now,1_op_prefix_ok.wav,in this lap for options,in this lap for options,in this lap for options
\voice\mandatory_pit_stops\box_to_fit_options_now,1_rq_suffix_please.wav,in this lap for option tyres,in this lap for option tyres,in this lap for option tyres
\voice\mandatory_pit_stops\box_to_fit_options_now,2_op_prefix_ok.wav,in this lap for option tyres,in this lap for option tyres,in this lap for option tyres
\voice\mandatory_pit_stops\box_to_fit_options_now,2_rq_suffix_please.wav,box this lap for options,box this lap for options,box this lap for options
\voice\mandatory_pit_stops\box_to_fit_options_now,3_op_prefix_ok.wav,pit this lap for options,pit this lap for options,pit this lap for options
\voice\mandatory_pit_stops\box_to_fit_options_now,3_rq_suffix_please.wav,in this lap for option tyres,in this lap for option tyres,in this lap for option tyres
\voice\mandatory_pit_stops\box_to_fit_primes_now,1_op_prefix_ok.wav,box this lap for prime tyres,box this lap for prime tyres,box this lap for prime tyres
\voice\mandatory_pit_stops\box_to_fit_primes_now,1_rq_suffix_please.wav,box this lap for primes,box this lap for primes,box this lap for primes
\voice\mandatory_pit_stops\box_to_fit_primes_now,2_op_prefix_ok.wav,pit this lap for prime tyres,pit this lap for prime tyres,pit this lap for prime tyres
\voice\mandatory_pit_stops\box_to_fit_primes_now,2_rq_suffix_please.wav,in this lap for primes,in this lap for primes,in this lap for primes
\voice\mandatory_pit_stops\box_to_fit_primes_now,3_op_prefix_ok.wav,in this lap for primes tyres,in this lap for primes tyres,in this lap for primes tyres
\voice\mandatory_pit_stops\box_to_fit_primes_now,3_rq_suffix_please.wav,box this lap for prime tyres,box this lap for prime tyres,box this lap for prime tyres
\voice\mandatory_pit_stops\can_now_fit_options,1.wav,we can now fit options,we can now fit options,we can now fit options
\voice\mandatory_pit_stops\can_now_fit_options,2.wav,you can now fit option tyres,you can now fit option tyres,you can now fit option tyres
\voice\mandatory_pit_stops\can_now_fit_options,3.wav,you can put options on,you can put options on,you can put options on
\voice\mandatory_pit_stops\can_now_fit_options,4.wav,you can now switch to options,you can now switch to options,you can now switch to options
\voice\mandatory_pit_stops\can_now_fit_primes,1.wav,you can now switch to primes,you can now switch to primes,you can now switch to primes
\voice\mandatory_pit_stops\can_now_fit_primes,2.wav,you can now put primes on,you can now put primes on,you can now put primes on
\voice\mandatory_pit_stops\can_now_fit_primes,3.wav,you can now fit prime tyres,you can now fit prime tyres,you can now fit prime tyres
\voice\mandatory_pit_stops\can_now_fit_primes,4.wav,we can now switch to primes,we can now switch to primes,we can now switch to primes
\voice\mandatory_pit_stops\cant_change_those,1.wav,we can't change those,we can't change those,we can't change those
\voice\mandatory_pit_stops\cant_change_those,2.wav,we can't change those,we can't change those,we can't change those
\voice\mandatory_pit_stops\cant_change_those,3.wav,"we can't do that, they're not available","we can't do that, they're not available","we can't do that, they're not available"
\voice\mandatory_pit_stops\cant_change_those,4.wav,we can't change those,we can't change those,we can't change those
\voice\mandatory_pit_stops\cant_do_that,1.wav,we can't do that,we can't do that,we can't do that
\voice\mandatory_pit_stops\cant_do_that,2.wav,we can't do that,we can't do that,we can't do that
\voice\mandatory_pit_stops\cant_do_that,3.wav,we can't do that,we can't do that,we can't do that
\voice\mandatory_pit_stops\cant_do_that,4.wav,we can't do that,we can't do that,we can't do that
\voice\mandatory_pit_stops\car_has_too_much_damage,1.wav,"the car has too much damage, we can't fix this","the car has too much damage, we can't fix this","the car has too much damage, we can't fix this"
\voice\mandatory_pit_stops\car_has_too_much_damage,2.wav,"there's too much damage here, there's nothing we can do","there's too much damage here, there's nothing we can do","there's too much damage here, there's nothing we can do"
\voice\mandatory_pit_stops\car_has_too_much_damage,3.wav,"the car's got too much damage, mate, we're done","the car's got too much damage, mate, we're done","the car's got too much damage, mate, we're done"
\voice\mandatory_pit_stops\confirm_alternate_tyres,1.wav,"copy that, alternate tyres","copy that, alternate tyres","copy that, alternate tyres"
\voice\mandatory_pit_stops\confirm_alternate_tyres,2.wav,"understood, we're putting alternate tyres on","understood, we're putting alternate tyres on","understood, we're putting alternate tyres on"
\voice\mandatory_pit_stops\confirm_alternate_tyres,3.wav,"okay, alternate tyres","okay, alternate tyres","okay, alternate tyres"
\voice\mandatory_pit_stops\confirm_alternate_tyres,4.wav,"acknowledged, alternate tyres this time","acknowledged, alternate tyres this time","acknowledged, alternate tyres this time"
\voice\mandatory_pit_stops\confirm_alternate_tyres,5.wav,"okay, we're putting alternate tyres on","okay, we're putting alternate tyres on","okay, we're putting alternate tyres on"
\voice\mandatory_pit_stops\confirm_change_all_tyres,1.wav,"copy that, we'll change all 4 tyres","copy that, we'll change all 4 tyres","copy that, we'll change all 4 tyres"
\voice\mandatory_pit_stops\confirm_change_all_tyres,2.wav,"understood, we're changing all 4 tyres","understood, we're changing all 4 tyres","understood, we're changing all 4 tyres"
\voice\mandatory_pit_stops\confirm_change_all_tyres,3.wav,"acknowledged, we'll change all 4 tyres","acknowledged, we'll change all 4 tyres","acknowledged, we'll change all 4 tyres"
\voice\mandatory_pit_stops\confirm_change_all_tyres,4.wav,"understood, we'll change all your tyres","understood, we'll change all your tyres","understood, we'll change all your tyres"
\voice\mandatory_pit_stops\confirm_change_all_tyres,5.wav,"copy that, we'll change all your tyres","copy that, we'll change all your tyres","copy that, we'll change all your tyres"
\voice\mandatory_pit_stops\confirm_change_all_tyres,6.wav,"understood, we're changing all 4 tyres","understood, we're changing all 4 tyres","understood, we're changing all 4 tyres"
\voice\mandatory_pit_stops\confirm_change_all_tyres,7.wav,"acknowledged, we're changing all 4 tyres","acknowledged, we're changing all 4 tyres","acknowledged, we're changing all 4 tyres"
\voice\mandatory_pit_stops\confirm_change_front_left_only,1.wav,"acknowledged, we'll change front left only","acknowledged, we'll change front left only","acknowledged, we'll change front left only"
\voice\mandatory_pit_stops\confirm_change_front_left_only,2.wav,"acknowledged, we'll change front left only","acknowledged, we'll change front left only","acknowledged, we'll change front left only"
\voice\mandatory_pit_stops\confirm_change_front_left_only,3.wav,"acknowledged, we'll change front left only","acknowledged, we'll change front left only","acknowledged, we'll change front left only"
\voice\mandatory_pit_stops\confirm_change_front_left_only,4.wav,"acknowledged, we'll change front left only","acknowledged, we'll change front left only","acknowledged, we'll change front left only"
\voice\mandatory_pit_stops\confirm_change_front_right_only,1.wav,"acknowledged, we'll change front right only","acknowledged, we'll change front right only","acknowledged, we'll change front right only"
\voice\mandatory_pit_stops\confirm_change_front_right_only,2.wav,"acknowledged, we'll change front right only","acknowledged, we'll change front right only","acknowledged, we'll change front right only"
\voice\mandatory_pit_stops\confirm_change_front_right_only,3.wav,"acknowledged, we'll change front right only","acknowledged, we'll change front right only","acknowledged, we'll change front right only"
\voice\mandatory_pit_stops\confirm_change_front_right_only,4.wav,"acknowledged, we'll change front right only","acknowledged, we'll change front right only","acknowledged, we'll change front right only"
\voice\mandatory_pit_stops\confirm_change_front_tyres,1.wav,"understood, we're changing front tyres only this time","understood, we're changing front tyres only this time","understood, we're changing front tyres only this time"
\voice\mandatory_pit_stops\confirm_change_front_tyres,2.wav,"copy that, front tyres only","copy that, front tyres only","copy that, front tyres only"
\voice\mandatory_pit_stops\confirm_change_front_tyres,3.wav,"acknowledged, we'll change front tyres this time","acknowledged, we'll change front tyres this time","acknowledged, we'll change front tyres this time"
\voice\mandatory_pit_stops\confirm_change_front_tyres,4.wav,"acknowledged, we're changing front tyres only this time","acknowledged, we're changing front tyres only this time","acknowledged, we're changing front tyres only this time"
\voice\mandatory_pit_stops\confirm_change_front_tyres,5.wav,"understood, change front tyres only","understood, change front tyres only","understood, change front tyres only"
\voice\mandatory_pit_stops\confirm_change_front_tyres,6.wav,"acknowledged, we're changing your front tyres only","acknowledged, we're changing your front tyres only","acknowledged, we're changing your front tyres only"
\voice\mandatory_pit_stops\confirm_change_left_side_tyres,1.wav,"acknowledged, we'll change left side tyres only","acknowledged, we'll change left side tyres only","acknowledged, we'll change left side tyres only"
\voice\mandatory_pit_stops\confirm_change_left_side_tyres,2.wav,"acknowledged, we'll change left side tyres only","acknowledged, we'll change left side tyres only","acknowledged, we'll change left side tyres only"
\voice\mandatory_pit_stops\confirm_change_left_side_tyres,3.wav,"acknowledged, we'll change left side tyres only","acknowledged, we'll change left side tyres only","acknowledged, we'll change left side tyres only"
\voice\mandatory_pit_stops\confirm_change_left_side_tyres,4.wav,"acknowledged, we'll change left side tyres only","acknowledged, we'll change left side tyres only","acknowledged, we'll change left side tyres only"
\voice\mandatory_pit_stops\confirm_change_no_tyres,1.wav,"copy that, no tyres at the next stop","copy that, no tyres at the next stop","copy that, no tyres at the next stop"
\voice\mandatory_pit_stops\confirm_change_no_tyres,2.wav,"understood, we're not gonna change the tyres this time around","understood, we're not gonna change the tyres this time around","understood, we're not gonna change the tyres this time around"
\voice\mandatory_pit_stops\confirm_change_no_tyres,3.wav,"acknowledged, no tyres at the next pit stop","acknowledged, no tyres at the next pit stop","acknowledged, no tyres at the next pit stop"
\voice\mandatory_pit_stops\confirm_change_no_tyres,4.wav,"copy that, no tyre change at the next stop","copy that, no tyre change at the next stop","copy that, no tyre change at the next stop"
\voice\mandatory_pit_stops\confirm_change_no_tyres,5.wav,"understood, no tyres for the next pit stop","understood, no tyres for the next pit stop","understood, no tyres for the next pit stop"
\voice\mandatory_pit_stops\confirm_change_rear_left_only,1.wav,"acknowledged, we'll change rear left only","acknowledged, we'll change rear left only","acknowledged, we'll change rear left only"
\voice\mandatory_pit_stops\confirm_change_rear_left_only,2.wav,"acknowledged, we'll change rear left only","acknowledged, we'll change rear left only","acknowledged, we'll change rear left only"
\voice\mandatory_pit_stops\confirm_change_rear_left_only,3.wav,"acknowledged, we'll change rear left only","acknowledged, we'll change rear left only","acknowledged, we'll change rear left only"
\voice\mandatory_pit_stops\confirm_change_rear_left_only,4.wav,"acknowledged, we'll change rear left only","acknowledged, we'll change rear left only","acknowledged, we'll change rear left only"
\voice\mandatory_pit_stops\confirm_change_rear_right_only,1.wav,"acknowledged, we'll change rear right only","acknowledged, we'll change rear right only","acknowledged, we'll change rear right only"
\voice\mandatory_pit_stops\confirm_change_rear_right_only,2.wav,"acknowledged, we'll change rear right only","acknowledged, we'll change rear right only","acknowledged, we'll change rear right only"
\voice\mandatory_pit_stops\confirm_change_rear_right_only,3.wav,"acknowledged, we'll change rear right only","acknowledged, we'll change rear right only","acknowledged, we'll change rear right only"
\voice\mandatory_pit_stops\confirm_change_rear_right_only,4.wav,"acknowledged, we'll change rear right only","acknowledged, we'll change rear right only","acknowledged, we'll change rear right only"
\voice\mandatory_pit_stops\confirm_change_rear_tyres,1.wav,"copy that, we'll change rear tyres only","copy that, we'll change rear tyres only","copy that, we'll change rear tyres only"
\voice\mandatory_pit_stops\confirm_change_rear_tyres,2.wav,"understood, we're changing your rear tyres only","understood, we're changing your rear tyres only","understood, we're changing your rear tyres only"
\voice\mandatory_pit_stops\confirm_change_rear_tyres,3.wav,"okay, we'll change your rear tyres only","okay, we'll change your rear tyres only","okay, we'll change your rear tyres only"
\voice\mandatory_pit_stops\confirm_change_rear_tyres,4.wav,"acknowledged, we'll change the rear tyres only","acknowledged, we'll change the rear tyres only","acknowledged, we'll change the rear tyres only"
\voice\mandatory_pit_stops\confirm_change_rear_tyres,5.wav,"copy that, we're changing rear tyres only","copy that, we're changing rear tyres only","copy that, we're changing rear tyres only"
\voice\mandatory_pit_stops\confirm_change_rear_tyres,6.wav,"understood, rear tyres only","understood, rear tyres only","understood, rear tyres only"
\voice\mandatory_pit_stops\confirm_change_right_side_tyres,1.wav,"acknowledged, we'll change right side tyres only","acknowledged, we'll change right side tyres only","acknowledged, we'll change right side tyres only"
\voice\mandatory_pit_stops\confirm_change_right_side_tyres,2.wav,"acknowledged, we'll change right side tyres only","acknowledged, we'll change right side tyres only","acknowledged, we'll change right side tyres only"
\voice\mandatory_pit_stops\confirm_change_right_side_tyres,3.wav,"acknowledged, we'll change right side tyres only","acknowledged, we'll change right side tyres only","acknowledged, we'll change right side tyres only"
\voice\mandatory_pit_stops\confirm_change_right_side_tyres,4.wav,"acknowledged, we'll change right side tyres only","acknowledged, we'll change right side tyres only","acknowledged, we'll change right side tyres only"
\voice\mandatory_pit_stops\confirm_change_tyres,1.wav,"acknowledged, we'll change tyres","acknowledged, we'll change tyres","acknowledged, we'll change tyres"
\voice\mandatory_pit_stops\confirm_change_tyres,2.wav,"acknowledged, we'll change tyres","acknowledged, we'll change tyres","acknowledged, we'll change tyres"
\voice\mandatory_pit_stops\confirm_change_tyres,3.wav,"acknowledged, we'll change tyres","acknowledged, we'll change tyres","acknowledged, we'll change tyres"
\voice\mandatory_pit_stops\confirm_change_tyres,4.wav,"acknowledged, we'll change tyres","acknowledged, we'll change tyres","acknowledged, we'll change tyres"
\voice\mandatory_pit_stops\confirm_change_tyres,5.wav,"acknowledged, we'll change tyres","acknowledged, we'll change tyres","acknowledged, we'll change tyres"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,1.wav,"understood, we're not gonna fix the aero","understood, we're not gonna fix the aero","understood, we're not gonna fix the aero"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,2.wav,"copy that, no aero fixes this time","copy that, no aero fixes this time","copy that, no aero fixes this time"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,3.wav,"acknowledged, no aero fix at the next pit stop","acknowledged, no aero fix at the next pit stop","acknowledged, no aero fix at the next pit stop"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,4.wav,"understood, we're not gonna fix the aero","understood, we're not gonna fix the aero","understood, we're not gonna fix the aero"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,5.wav,"acknowledged, we're not gonna fix the aero","acknowledged, we're not gonna fix the aero","acknowledged, we're not gonna fix the aero"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,6.wav,"copy that, no aero fixes","copy that, no aero fixes","copy that, no aero fixes"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,1.wav,"understood, we won't fix the suspension","understood, we won't fix the suspension","understood, we won't fix the suspension"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,2.wav,"copy that, we're not gonna fix the suspension","copy that, we're not gonna fix the suspension","copy that, we're not gonna fix the suspension"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,3.wav,"acknowledged, we won't fix the suspension","acknowledged, we won't fix the suspension","acknowledged, we won't fix the suspension"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,4.wav,"okay, we're not gonna fix the suspension","okay, we're not gonna fix the suspension","okay, we're not gonna fix the suspension"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,5.wav,"understood, we won't fix the suspension","understood, we won't fix the suspension","understood, we won't fix the suspension"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,6.wav,"copy that, we're not gonna fix the suspension","copy that, we're not gonna fix the suspension","copy that, we're not gonna fix the suspension"
\voice\mandatory_pit_stops\confirm_dry_tyres,1.wav,"acknowledged, dry tyres","acknowledged, dry tyres","acknowledged, dry tyres"
\voice\mandatory_pit_stops\confirm_dry_tyres,2.wav,"acknowledged, dry tyres","acknowledged, dry tyres","acknowledged, dry tyres"
\voice\mandatory_pit_stops\confirm_dry_tyres,3.wav,"acknowledged, dry tyres","acknowledged, dry tyres","acknowledged, dry tyres"
\voice\mandatory_pit_stops\confirm_dry_tyres,4.wav,"acknowledged, dry tyres","acknowledged, dry tyres","acknowledged, dry tyres"
\voice\mandatory_pit_stops\confirm_dry_tyres,5.wav,"acknowledged, dry tyres","acknowledged, dry tyres","acknowledged, dry tyres"
\voice\mandatory_pit_stops\confirm_fit_tyre_set_intro,1.wav,"acknowledged, we'll fit tyre set","acknowledged, we'll fit tyre set","acknowledged, we'll fit tyre set"
\voice\mandatory_pit_stops\confirm_fit_tyre_set_intro,2.wav,"acknowledged, we'll fit tyre set","acknowledged, we'll fit tyre set","acknowledged, we'll fit tyre set"
\voice\mandatory_pit_stops\confirm_fit_tyre_set_intro,3.wav,"acknowledged, we'll fit tyre set","acknowledged, we'll fit tyre set","acknowledged, we'll fit tyre set"
\voice\mandatory_pit_stops\confirm_fit_tyre_set_intro,4.wav,"acknowledged, we'll fit tyre set","acknowledged, we'll fit tyre set","acknowledged, we'll fit tyre set"
\voice\mandatory_pit_stops\confirm_fit_tyre_set_intro,5.wav,"acknowledged, we'll fit tyre set","acknowledged, we'll fit tyre set","acknowledged, we'll fit tyre set"
\voice\mandatory_pit_stops\confirm_fix_all,1.wav,"acknowledged, we'll fix everything we can","acknowledged, we'll fix everything we can","acknowledged, we'll fix everything we can"
\voice\mandatory_pit_stops\confirm_fix_all,2.wav,"acknowledged, we'll fix everything we can","acknowledged, we'll fix everything we can","acknowledged, we'll fix everything we can"
\voice\mandatory_pit_stops\confirm_fix_all,3.wav,"acknowledged, we'll fix everything we can","acknowledged, we'll fix everything we can","acknowledged, we'll fix everything we can"
\voice\mandatory_pit_stops\confirm_fix_all,4.wav,"acknowledged, we'll fix everything we can","acknowledged, we'll fix everything we can","acknowledged, we'll fix everything we can"
\voice\mandatory_pit_stops\confirm_fix_all_aero,1.wav,"understood, we'll fix front and rear aero","understood, we'll fix front and rear aero","understood, we'll fix front and rear aero"
\voice\mandatory_pit_stops\confirm_fix_all_aero,2.wav,"copy that, we'll fix your front and your rear aero","copy that, we'll fix your front and your rear aero","copy that, we'll fix your front and your rear aero"
\voice\mandatory_pit_stops\confirm_fix_all_aero,3.wav,"acknowledged, we'll fix front and rear aero","acknowledged, we'll fix front and rear aero","acknowledged, we'll fix front and rear aero"
\voice\mandatory_pit_stops\confirm_fix_all_aero,4.wav,"okay, we'll fix your front and your rear aero","okay, we'll fix your front and your rear aero","okay, we'll fix your front and your rear aero"
\voice\mandatory_pit_stops\confirm_fix_all_aero,5.wav,"understood, we'll fix the front and rear aero","understood, we'll fix the front and rear aero","understood, we'll fix the front and rear aero"
\voice\mandatory_pit_stops\confirm_fix_body,1.wav,"acknowledged, we'll fix the bodywork","acknowledged, we'll fix the bodywork","acknowledged, we'll fix the bodywork"
\voice\mandatory_pit_stops\confirm_fix_body,2.wav,"acknowledged, we'll fix the bodywork","acknowledged, we'll fix the bodywork","acknowledged, we'll fix the bodywork"
\voice\mandatory_pit_stops\confirm_fix_body,3.wav,"acknowledged, we'll fix the bodywork","acknowledged, we'll fix the bodywork","acknowledged, we'll fix the bodywork"
\voice\mandatory_pit_stops\confirm_fix_body,4.wav,"acknowledged, we'll fix the bodywork","acknowledged, we'll fix the bodywork","acknowledged, we'll fix the bodywork"
\voice\mandatory_pit_stops\confirm_fix_body,5.wav,"acknowledged, we'll fix the bodywork","acknowledged, we'll fix the bodywork","acknowledged, we'll fix the bodywork"
\voice\mandatory_pit_stops\confirm_fix_front_aero,1.wav,"copy that, we'll fix the front aero","copy that, we'll fix the front aero","copy that, we'll fix the front aero"
\voice\mandatory_pit_stops\confirm_fix_front_aero,2.wav,"understood, we're fixing the front aero","understood, we're fixing the front aero","understood, we're fixing the front aero"
\voice\mandatory_pit_stops\confirm_fix_front_aero,3.wav,"okay, we're gonna fix the front aero","okay, we're gonna fix the front aero","okay, we're gonna fix the front aero"
\voice\mandatory_pit_stops\confirm_fix_front_aero,4.wav,"acknowledged, we'll fix the front aero only","acknowledged, we'll fix the front aero only","acknowledged, we'll fix the front aero only"
