section,key,zh,english
preferences,launch_f1_2018_help,当 Crew Chief 启动（因为你点击了「启动 Crew Chief」\或者「Run immediately」设置项自动启动它）时，尝试启动 F1 2018。,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch F1 2018.
preferences,launch_f1_2019_help,当 Crew Chief 启动（因为你点击了「启动 Crew Chief」\或者「Run immediately」设置项自动启动它）时，尝试启动 F1 2019。,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch F1 2019.
preferences,launch_f1_2020_help,当 Crew Chief 启动（因为你点击了「启动 Crew Chief」\或者「Run immediately」设置项自动启动它）时，尝试启动 F1 2020。,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch F1 2020.
preferences,launch_f1_2021_help,启动 Crew Chief 时（因为你点击了「启动 Crew Chief」\或者「立即运行」设置项自动启动它）尝试启动 F1 2021。,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch F1 2021.
preferences,launch_f1_2022_help,启动 Crew Chief 时（因为你点击了「启动 Crew Chief」\或者「立即运行」设置项自动启动它）尝试启动 F1 2022。,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch F1 2022.
preferences,launch_f1_2023_help,启动 Crew Chief 时（因为你点击了“启动 Crew Chief”或“立即运行”\设置项自动启动它）尝试启动 F1 2023。,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch F1 2023.
preferences,launch_ams_help,启动 Crew Chief 时（因为你点击了「启动 Crew Chief」\或者「立即运行」设置项自动启动它）尝试启动 Automobilista。,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch Automobilista.
preferences,launch_marcas_help,启动 Crew Chief 时（因为你点击了「启动 Crew Chief」\或者「Run immediately」设置项自动启动它）\尝试启动 Copa Petrobras de Marcas。,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch Copa Petrobras de Marcas.
preferences,launch_ftruck_help,启动 Crew Chief 时（因为你点击了「启动 Crew Chief」\或者「立即运行」设置项自动启动它）尝试启动 Formula Truck。,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch Formula Truck.
preferences,launch_pcars_help,启动 Crew Chief 时（因为你点击了「启动 Crew Chief」或「立即运行」\设置项自动启动它）尝试启动 pCARS。,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch pCARS.
preferences,launch_acc_help,当 Crew Chief 启动（因为你点击了「启动 Crew Chief」\或者「立即运行」设置项自动启动它）时，尝试启动 ACC。,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch ACC.
preferences,pcars2_launch_exe_help,这是 Steam.exe 的位置，\或是直接指向 pCARS2AVX.exe 的路径（不带引号）,This is the location of Steam.exe or the direct path (without quotes) to pCARS2AVX.exe.
preferences,pcars3_launch_exe_help,这是 Steam.exe 的位置，或直接指向 pCARS3.exe 的路径（不带引号）,This is the location of Steam.exe or the direct path (without quotes) to pCARS3.exe.
preferences,pcars2_launch_params_help,这用于告诉 Steam 要运行哪个应用——pCARS 2 的 Steam app ID\是 378860。如果你指定了路径 pCARS2AVX.exe，可以留空此项。,This is used to tell Steam what app to run - pCARS 2's Steam app ID is 378860. If you specified a path pCARS2AVX.exe you can leave this blank.
preferences,pcars3_launch_params_help,这用于告诉 Steam 要运行哪个应用 - pCARS 3 的 Steam app ID\是 958400。如果你指定了 pCARS3.exe 的路径，可以留空此项。,This is used to tell Steam what app to run - pCARS 3's Steam app ID is 958400. If you specified a path pCARS3.exe you can leave this blank.
preferences,ams2_launch_exe_help,这是 Steam.exe 的位置，或直接指向 AMS2.exe 的路径（不带引号）,This is the location of Steam.exe or the direct path (without quotes) to AMS2.exe.
preferences,ams2_launch_params_help,这用于告诉 Steam 要运行哪个应用——AMS 2 的 Steam app ID 是\1066890。如果你指定了 AMS2.exe 的路径，可以留空此项。,This is used to tell Steam what app to run - AMS 2's Steam app ID is 1066890. If you specified a path AMS2.exe you can leave this blank.
preferences,acc_launch_params_help,用于告诉 Steam 要运行哪个应用-ACC 的 Steam app ID 是\805550。如果你指定了 AC2-Win64-Shipping.exe 路径，\可以留空此项。,This is used to tell Steam what app to run - ACC's Steam app ID is 805550. If you specified a path AC2-Win64-Shipping.exe you can leave this blank.
preferences,launch_pcars2_help,启动 Crew Chief（因为你点击了“启动 Crew Chief”或“立即运行”属性\自动启动它）时，尝试启动 pCARS 2。,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch pCARS 2.
preferences,launch_pcars3_help,启动 Crew Chief（因为你点击了“启动 Crew Chief”或“立即运行”属性\自动启动它）时，尝试启动 pCARS 3。,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch pCARS 3.
preferences,launch_ams2_help,启动 Crew Chief 时（因为你点击了「启动 Crew Chief」\或者「Run immediately」设置项自动启动它）尝试启动 AMS2。,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch AMS 2.
preferences,iracing_launch_exe_help,这是不带引号的 iRacingSim64DX11.exe 的路径。,This is the path (without quotes) to iRacingSim64DX11.exe.
preferences,launch_iracing_help,启动 Crew Chief 时（因为你点击了“启动 Crew Chief”或“立即运行”\设置项自动启动它）尝试启动 iRacing。,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch iRacing.
preferences,run_immediately_help,程序启动后将立即运行 Crew Chief，使用您之前设置的选项。,"The application will start running Crew Chief as soon as you start it up, using whatever options you previously set."
preferences,pcars_steam_id_help,pCARS 有时会以错误的顺序发送参与者数据。如果设置了此值，\程序将使用它来尝试解决此问题，防止程序‘看到’玩家的错误数据。,"pCARS sometimes sends the participant data in the wrong order. If this value is set, the app will use it to try and work around this issue, preventing the app 'seeing' the wrong data for the player."
preferences,cumulative_lap_lockup_warning_threshold_help,如果玩家在一圈内锁胎时间超过此数值（秒），则播报提醒。,"If the player has locked wheels for more than this many seconds over the course of a lap, play a warning."
preferences,cumulative_lap_wheelspin_warning_threshold_help,如果玩家在一圈内打滑时间超过此数值（秒），则播报提醒。,"If the player has wheelspin for more than this many seconds over the course of a lap, play a warning."
preferences,minimum_name_voice_recognition_confidence_help,当处理有关对手车手的语音指令时，\语音识别引擎必须至少达到此置信度才能理解（0.0 - 1.0）。,"When processing voice commands asking about opponent drivers, the speech recognition engine must be at least this confident it understood before the app responds (0.0 - 1.0)."
preferences,minimum_name_voice_recognition_confidence_system_sre_help,当处理有关对手车手的语音指令时，\语音识别引擎必须至少达到此置信度才能理解（0.0 - 1.0）。,"When processing voice commands asking about opponent drivers, the speech recognition engine must be at least this confident it understood before the app responds (0.0 - 1.0)."
preferences,minimum_voice_recognition_confidence_help,处理语音指令时，语音识别引擎必须达到至少这个置信度才能确定理解正确（0.0 - 1.0）\。,"When processing voice commands, the speech recognition engine must be at least this confident it understood before the app responds (0.0 - 1.0)."
preferences,minimum_voice_recognition_confidence_system_sre_help,处理语音指令时，语音识别引擎必须达到至少这个置信度才能确定理解正确（0.0 - 1.0）\。,"When processing voice commands, the speech recognition engine must be at least this confident it understood before the app responds (0.0 - 1.0)."
preferences,display_session_lap_times_help,将已完成场次的所有圈速写入控制台（用分号隔开）,Write all the lap times from the completed session to the console (separated by ;).
preferences,enable_opponent_laptime_reporting_in_race_help,在正赛中播报对手的圈速（前方、后方及领先者），如果该圈速是他们最好的一圈。,"Call out opponent lap times in the race (car front, behind & leader) if the lap time is their best lap."
preferences,report_sector_deltas_race_help,在比赛中提供分段时间信息,Give sector delta information during a race.
preferences,report_sector_deltas_race_likelihood_help,每圈正赛后播报分段成绩的概率。0 表示关闭，1 表示每圈都报，默认 0.3，\即每圈有三成机会播报分段信息。,"Probability of giving a sectors report after each race lap (0 = disabled, 1 = every lap, default 0.3 - 30% chance of sector information on each lap)."
preferences,report_sector_deltas_practice_and_qual_help,在练习和排位中提供分段差距信息,Give sector delta information during practice and qualifying.
preferences,frequency_of_overtaking_messages_help,当玩家干净利落地超车时，祝贺的频率。0（从不）到 10（尽可能频繁）。,How often to congratulate the player when he makes a clean overtake. 0 (never) to 10 (as often as possible).
preferences,frequency_of_being_overtaken_messages_help,被超车时责备玩家的频率。0（从不）到 10（尽可能频繁）。,How often to berate the player when he gets overtaken. 0 (never) to 10 (as often as possible).
preferences,frequency_of_gap_ahead_reports_help,报告与前车差距的频率。0（从不）到 10（尽可能频繁）。,How often to report a the gap to the car in front. 0 (never) to 10 (as often as possible).
preferences,frequency_of_gap_behind_reports_help,报告与后车差距的频率。0（从不）到 10（尽可能频繁）。,How often to report a the gap to the car behind. 0 (never) to 10 (as often as possible).
preferences,frequency_of_gap_behind_on_track_reports_help,报告与我们同级别但不在同一圈的后方更快车辆的距离的频率。值范围从 0（从不）\到 10（尽可能频繁）。,How often to report a the gap to a faster car behind that is the same class but not on the same lap as us (i.e. lapping us or unlapping themselves). 0 (never) to 10 (as often as possible).
preferences,frequency_of_opponent_race_lap_times_help,报告正赛领跑者及前后车辆最快圈速的频率。数值范围从 0 （从不）到 10（尽可能频繁）。\若设置为 1，则仅在圈速达到该场次最佳时播报；数值越大，播报条件越宽松，\直到 10 时只需比当前场次最佳慢几十分之一秒即可。,"How often to report fast laps times for race leader and car in front and behind. 0 (never) to 10 (as often as possible). If this is 1, times are only reported if they're the session best. This criteria becomes less strict up to 10 where the time just needs to be a few tenths off session best."
preferences,frequency_of_opponent_practice_and_qual_lap_times_help,报告领先车手和前后车辆最快圈速的频率。范围从 0（永不）到 10（尽可能频繁）。\如果设置为 1，则仅在圈速为本节最佳时播报。数值越大，播报条件越宽松，\直到 10 只需比本节最佳慢几十分之一秒即可。负数则只包含杆位圈速而不通知其他对手。,"How often to report fast laps times for race leader and car in front and behind. 0 (never) to 10 (as often as possible). If this is 1, times are only reported if they're the session best. This criteria becomes less strict up to 10 where the time just needs to be a few tenths off session best. A negative number will still include pole lap times but not inform of other opponents."
preferences,seconds_to_announce_next_car_help,播报前方新赛车前等待的秒数,The seconds to wait before announcing a new car ahead.
preferences,minutes_to_announce_same_next_car_help,等待宣布最近比赛过的对手的分钟数，例如如果他们在这一时间段内获得并失去位置，\则我们认为您已经认出他们，不会第二次提及。金鱼偏好设置为 0。,"The minutes to wait before announcing an opponent we were recently racing, e.g. if they gain and then lose a position within this time frame we won't mention them the second time on the basis that you already recognise them. Goldfish are known to prefer a value of 0."
preferences,opponents_number_after_name_help,当知道对手的名字时，有时吉姆会试图提供帮助，在播报中包含他们的赛车号码，\这可以让识别赛道上的对手更容易，特别是在涂装不明显的情况下。,"When the name is known for an opponent, sometimes Jim tries to be helpful and also include their car number, which can make it easier to identify them on track incase their livery is not recognisable."
preferences,frequency_of_pearls_of_wisdom_help,通用鼓励播报的频率。0（从不）到 10（尽可能频繁）。,How often to play general encouragement messages. 0 (never) to 10 (as often as possible).
preferences,frequency_of_player_race_lap_time_reports_help,在比赛中报告玩家圈速的频率。从 0 （从不）到 10 （尽可能频繁）。,How often to report player lap times in the race. 0 (never) to 10 (as often as possible).
preferences,frequency_of_player_prac_and_qual_lap_time_reports_help,播报玩家圈速的频率（练习和排位）。0（从不）到 10（尽可能频繁）。,How often to report player lap times in the practice and qualifying. 0 (never) to 10 (as often as possible).
preferences,frequency_of_prac_and_qual_sector_delta_reports_help,在练习和排位中报告玩家分段差距的频率。从 0 （从不）到 10 （尽可能频繁）。,How often to report player sector deltas in practice and qualifying. 0 (never) to 10 (as often as possible).
preferences,frequency_of_race_sector_delta_reports_help,在正赛中报告玩家分段差距的频率。0（从不）到 10（尽可能频繁）。,How often to report a player sector deltas in race. 0 (never) to 10 (as often as possible).
preferences,race_sector_reports_at_each_sector_help,完成每个分段时播放该分段的差距播报,Play race sector delta reports as you complete each sector.
preferences,race_sector_reports_at_lap_end_help,在完成一圈时，为整圈播放分段差距播报。,Play sector delta reports for whole lap when you complete the lap.
preferences,practice_and_qual_sector_reports_at_each_sector_help,完成每个分段时播放练习和排位赛的分段差距播报,Play practice and qual sector delta reports as you complete each sector.
preferences,practice_and_qual_sector_reports_at_lap_end_help,在完成一圈时，播放练习和排位赛分段差距报告。,Play practice and qual sector delta reports for whole lap when you complete the lap.
preferences,iracing_reputations_help,按自定义规则启用不良声誉相关的语音指令与播报（与 SR、iRating 是两回事）。\参见「旗语声誉」「资历声誉」「评分声誉」，\以及配置目录下的 iracing_reputations.json。,"Enables voice commands and messages about bad reputations (distinct from SR and iRating) based on user-defined rules. See ""Flag Reputations"", ""Tenure Reputation"", ""Rating Reputation"" and the iracing_reputations.json file in the user's configuration folder."
preferences,iracing_reputations_flair_bad_help,一个用于表示高延迟的代理，属于这些逗号分隔标志（又称徽章）的车手将被标记为“差”。\可以使用分号添加额外规则以适用于椭圆赛道（出现在分号后的规则将被添加到第一个列表中）。,"A proxy for bad latency, drivers that are members of these comma separated flags (aka flair) will be marked as ""bad"". A semicolon can be used to add additional rules for oval (those that appear after the semicolon will be added to the first list)."
preferences,iracing_reputations_flair_good_help,一个用于表示高延迟的代理，不属于这些逗号分隔标志（即徽章）的驾驶员将被标记为“可疑”。\可以使用分号添加额外规则以应用于公路赛（在分号后的规则将添加到第一个列表中）。\如果此列表为空，则不会使用它，仅使用不良列表。,"A proxy for bad latency, drivers that are NOT members of these comma separated flags (aka flair) will be marked as ""sketchy"". A semicolon can be used to add additional rules for road (those that appear after the semicolon will be added to the first list). If this list is empty it is not used, and only the bad list is used."
preferences,iracing_reputations_ratings_help,iRating 低于此值的车手将被标记为“可疑”。可以分别提供公路和椭圆赛道的数值，\用逗号分隔。,"Drivers that have an iRating less than this value will be flagged as ""sketchy"". Separate values for road and oval can be provided by separating with a comma."
preferences,iracing_reputations_division_help,等级高于此值的车手将被标记为“可疑”。结合了评分和资历，\查看体育规则了解等级是如何计算的。,"Drivers that have a Division higher than this value will be flagged as ""sketchy"". Somewhat combines rating and tenure, see the Sporting Code on how divisions are calculated."
preferences,iracing_reputations_safety_help,安全评分比你低这么多的车手会被判为「差」。填 0 关闭。每个执照等级折算 1.0 分，\而安全评分每整数点实际只折算 0.5 分，这是 iRacing 的储备机制导致的。\举例：你是 A3.5，想把 C2.5 及以下都算成危险，\那就填 2.5——两个等级 2.0 加上数字差 1.0 再减去储备差 0.5。,"Drivers that have a Safety Rating this much below you will be considered ""bad"". Set to 0 to disable. Every license level is worth a (promotion) score of 1.0 and every whole number of Safety Rating is actually only worth 0.5 because of iRacing's banking system. If you are A3.5 and want to consider C2.5 (and below) to be sketchy, then use a value of 2.5 = 2.0 (for two classes) + 1.0 (for the number difference) - 0.5 (for the loan difference)."
preferences,enable_opponent_rating_info_help,在对手播报中包含游戏提供的评分信息,Include game supplied rating info in opponent messages.
preferences,ambient_temp_check_interval_seconds_help,检查环境（空气）温度变化的频率，单位为秒。,"How often to check for changes in ambient (air) temperature, in seconds."
preferences,track_temp_check_interval_seconds_help,检查赛道温度变化的频率，单位为秒。,"How often to check for changes in track temperature, in seconds."
preferences,report_ambient_temp_changes_greater_than_help,如果气温变化超过此值（摄氏度），则播报。,Report ambient (air) temperature if it's changed by more than this amount (in Celsius).
preferences,report_track_temp_changes_greater_than_help,如果赛道温度变化超过此数值（摄氏度），则播报。,Report track temperature if it's changed by more than this amount (in Celsius).
preferences,pause_between_messages_help,播报多条消息时在同一组内的间隔时间（秒）,Time pause between messages (in seconds) when reading multiple messages together in a single group.
preferences,pause_between_message_fragments_help,播报片段（声音）之间的暂停时间（毫秒）,Time pause between individual message fragments (sounds) in milliseconds.
preferences,load_sound_files_on_startup_help,程序启动时加载所有声音。这可能会使启动时间很长，但可以防止在比赛过程中加载内容。,"Load all the sounds when the app starts up. This may make app start times quite long, but prevents the app having to load stuff while you're racing."
preferences,enable_automatic_plugin_update_help,Crew Chief 会检查最新插件是否已安装，并在未找到或过期时提示安装。,Crew Chief will check if latest plugin is installed and will prompt to install plugin if it is not found or out of date.
preferences,pcars_character_encoding_help,对于 PS4 始终使用 UTF-8。\对于 PC 和 Xbox 通常使用 windows-1252（Windows 西欧）,For PS4 always use UTF-8. For PC and XBox this will usually be windows-1252 (Windows Western European).
preferences,ams2_character_encoding_help,通常应为 UTF-8,Should usually be UTF-8.
preferences,enable_pcars_pit_window_messages_help,在 pCARS 中播报进站窗口消息。不要在线比赛中使用此功能——即使主机未启用，\游戏也会强制发送一次进站圈。,Play pit window messages in pCARS. Don't use this in online racing - the game always sends an enforced pit stop lap even if this isn't enabled by the host.
preferences,report_yellows_in_all_sectors_help,如果未选中，则程序仅在当前和下一分段报告黄旗。,If this is unchecked the app will report yellow flags only in the current and next sector.
preferences,max_distance_moved_for_yellow_announcement_help,在 3 秒内移动距离少于这个数值的车辆可能会被报告为发生碰撞。,Cars which have moved less than this many metres in 3 seconds may be reported as having crashed.
preferences,min_secs_for_debris_flag_help,宣布碎片旗之间的秒数，设置为-1 以禁用。,"The seconds between announcing a debris flag, set to -1 to disable."
preferences,enable_delayed_responses_help,某些语音指令会触发一个“待命”响应，稍后才会收到请求的播报。,"Some voice commands will trigger a ""stand by"" response, followed some time later by the requested into."
preferences,enable_console_logging_help,取消选中此项可防止控制台窗口显示消息。减少程序的 CPU 负载。,Uncheck this to prevent console window messages being shown. Reduces the CPU load of the app.
preferences,console_font_size_help,设置控制台窗口中字体的大小。默认为 8。,Set the size of the font used in the Console Window. Default is 8.
preferences,console_flush_help,立即将控制台输出写入 MY DOCUMENTS/Crew Chief/Crew\ChiefV4/DebugLogs/console_flush.txt。\此操作有助于调试，但会增加大量磁盘写入次数，并可能减慢计算机速度。,"Immediately write anything written to the console to MY DOCUMENTS/CrewChief/CrewChiefV4/DebugLogs/console_flush.txt as it happens.\\This is useful for debugging, but will cause a lot of disc writes and may slow down your computer."
preferences,log_tyre_stats_help,显示每个分段开始时的胎温和磨损,Show tyre temps and wear at the start of each sector.
preferences,r3e_blue_flag_detection_distance_help,最大距离（米）用于 R3E 蓝旗触发,Max distance (metres) for R3E blue flag trigger.
preferences,play_pre_lights_messages_until_cancelled_help,播放赛前信息播报，直到检测到控制输入。,Play pre-race info messages until a control input is detected.
preferences,time_between_caution_period_status_reminders_help,黄旗期间状态提醒间隔（秒）,Time between caution period status reminders (seconds).
preferences,enable_ams_pit_schedule_messages_help,使用离线计划进站时播放「box now」播报,Play 'box now' messages when using offline scheduled pit stops.
preferences,report_allowed_overtakes_under_yellow_help,在黄旗期间播放可以超车和禁止超车的播报（仅 R3E）,Play can-overtake and no-overtaking messages during yellow flags (R3E only).
preferences,iracing_override_luckydog_help,忽略 iRacing 的幸运狗遥测数据，在全场黄旗期间手动计算。\在 iRacing 修复他们的遥测之前，\这是在 Crew Chief 中获取幸运狗播报的唯一方法，但这种方法可能不可靠，\例如我们无法排除涉及事故的车手。,"ignore the iRacing lucky dog telemetry under FCY and calculate it manually. Until iRacing fix their telemetry this is the only way to get lucky dog calls in CrewChief but it can be unreliable, e.g. we can't exclude drivers involved in the incident."
preferences,iracing_disable_luckydog_help,如果遥测数据或重写规则对你不起作用，只需关闭它们，\并使用自定义的 spmsg.txt 来获取默认的观察员播报。,"if neither telemetry nor override rules are working for you, just turn them off and use a custom spmsg.txt to get default spotter calls for this."
preferences,enable_rf2_pit_stop_prediction_help,使用离线计划进站时播放「box now」播报,Play 'box now' messages when using offline scheduled pit stops.
preferences,enable_lmu_pit_stop_prediction_help,使用离线计划进站时播放「box now」播报,Play 'box now' messages when using offline scheduled pit stops.
preferences,enable_gtr2_pit_stop_prediction_help,使用离线计划进站时播放「box now」播报,Play 'box now' messages when using offline scheduled pit stops.
preferences,enable_simple_incident_detection_listprop_help,监视并播报行驶缓慢的车辆为事故（仅适用于 iRacing、pCARS 和 ACC）。,"Watch for and report very slow cars as incidents (iRacing, pCARS and AC only)."
preferences,simple_incident_detection_report_delay_help,延迟简单事故播报的时间，值过低可能会导致误报（仅 iRacing？\据说在 pCARS 和 ACC 中也有此情况）,"Time to delay simple incident reports, to low a value might cause false reports (iRacing only? Said to be pCARS and AC too)."
preferences,enable_yellow_flag_messages_help,启用黄旗播报（可在比赛期间通过语音指令或按钮分配覆盖）,Enable yellow flag messages (can be overridden during a session with voice command or button assignment).
preferences,enable_opponent_crash_messages_help,在可能的情况下报告涉及对手车辆的事故中的车手名,Report the names of opponent cars involved in incidents where possible.
preferences,prefer_alternative_download_site_help,使用备用下载位置进行更新,Use the secondary download location for updates.
preferences,iracing_sof_playerclass_help,计算实力值时不考虑其他组别,Ignores other classes when calculating the Strength of Field.
preferences,use_american_terms_help,"假设未知车辆使用美国术语（""领跑车"", ""白旗"" 表示最后一圈等）","Assume unknown cars use American phrasing (""pace car"", ""white flag"" for last lap etc)."
preferences,use_metric_help,使用公制单位（公里/小时、升等）。未选中时使用英制单位（英里/小时、加仑等）,"Use metric units (KPH, litres etc). If not checked use MPH, gallons etc."
preferences,iracing_overrides_units_help,让 iRacing 选择使用的单位，覆盖“使用公制”，华氏度，并启用美式术语,"Let iRacing choose the units to use, overriding ""Use metric"", Fahrenheit and enabling American terms."
preferences,realistic_mode_help,根据使用的车辆和赛道限制可用的播报类型。这意味着观察员仅在椭圆形赛道上工作。,Restrict available message types based on the car and track in use. Among other things that means the spotter only works on ovals.
preferences,always_report_time_in_hundredths_help,始终以百分之一秒为单位播报圈速和差距。,Always report lap times and gaps to hundredths of a second.
preferences,no_minutes_in_lap_times_help,"仅显示 ""26.5"" 而不是 ""1 分钟 26.5""","Just ""26 point 5"" instead of ""1 minute 26 point 5""."
preferences,insert_beep_in_between_spotter_and_chief_help,如果观察员和车队工程师是不同的人（除吉姆以外的观察员语音），在切换播报时插入换台提示音。,"If Spotter and Chief are different people (spotter voices other than Jim), insert open channel beep sound on switching messages."
preferences,insert_beep_out_between_spotter_and_chief_help,如果观察员和车队工程师是不同的人（非吉姆的观察员语音），在切换播报时插入关闭频道提示音。,"If Spotter and Chief are different people (spotter voices other than Jim), insert close channel beep sound on switching messages."
preferences,minimize_to_tray_help,将 Crew Chief 最小化到系统通知区域而不是任务栏。,Minimize Crew Chief to the system notification area instead of taskbar.
preferences,minimize_on_startup_help,启动时最小化到任务栏或系统托盘,Starts Crew Chief minimized to task bar or system tray.
preferences,manual_formation_go_with_leader_help,当领跑车手越过终点线时，其他车辆即可在手动编队圈中超车。,Cars are allowed to overtake on a manual formation lap as soon as the leader crosses the line.
preferences,reject_message_when_talking_help,打开「与工程师通话」频道期间不播报任何内容。,Don't play any messages while you have the 'talk to chief' radio channel open.
preferences,enable_rf2_frozen_order_messages_help,在全场黄旗、滚动起步和编队/静止起步期间宣布顺序信息。,"Announce order information during Full Course Yellow, Rolling and Formation/Standing starts."
preferences,enable_rf2_cut_track_heuristics_help,Crew Chief 将尝试判定您是否切了赛道（四个车轮没有全部在赛道表面）。\如果未选中，只有当游戏报告该圈无效时才会播报切赛道。,"Crew Chief will try to detect if you cut the track (don't have all 4 wheels on the track surface).  If unchecked, cut track will only be reported if game reported that lap got invalidated."
preferences,enable_lmu_frozen_order_messages_help,在全场黄旗、滚动起步和编队/静止起步期间宣布顺序信息。,"Announce order information during Full Course Yellow, Rolling and Formation/Standing starts."
preferences,enable_lmu_cut_track_heuristics_help,Crew Chief 将尝试判定您是否切了赛道（四个车轮没有全部在赛道表面）。\如果未选中，只有当游戏报告该圈无效时才会播报切赛道。,"Crew Chief will try to detect if you cut the track (don't have all 4 wheels on the track surface).  If unchecked, cut track will only be reported if game reported that lap got invalidated."
preferences,enable_gtr2_cut_track_heuristics_help,Crew Chief 将尝试判定您是否切了赛道（四个车轮没有全部在赛道表面）。\如果未选中，只有当游戏报告该圈无效时才会播报切赛道。,"Crew Chief will try to detect if you cut the track (don't have all 4 wheels on the track surface).  If unchecked, cut track will only be reported if game reported that lap got invalidated."
preferences,enable_rf2_pit_lane_approach_heuristics_help,Crew Chief 将尝试检测用户是否接近维修道入口，并提醒其遵守速度限制。\可能在所有赛道上都无法正常工作。,Crew Chief will try to detect if user approaches the pit lane entry and remind him to respect speed limit.  Might not work correctly for all tracks.
preferences,enable_lmu_pit_lane_approach_heuristics_help,Crew Chief 将尝试检测用户是否接近维修道入口，并提醒其遵守速度限制。\可能在所有赛道上都无法正常工作。,Crew Chief will try to detect if user approaches the pit lane entry and remind him to respect speed limit.  Might not work correctly for all tracks.
preferences,enable_command_macros_help,启用语音触发的命令宏，如进站操作等,Enable voice-triggered command macros for pit actions etc.
preferences,pcars_enable_rain_prediction_help,使用 CloudBrightness 来预测可能下雨的时间 - 可能不太准确。,Use CloudBrightness to guess when it might rain - can be quite inaccurate.
preferences,disable_alternative_voice_commands_help,Crew Chief 将仅使用每个语音指令集中的第一个项目 -- 可能会提高识别准确性。,Crew Chief will only use the first item from each voice command set - may improve recognition accuracy.
preferences,use_verbose_responses_help,自动请求之前发出的语音或按钮命令的相关更多信息,Automatically request more info for the previously issued voice or button command.
preferences,use_naudio_help,nAudio 播放库允许选择播放设备和更高的音量,nAudio playback library allows playback device selection and higher volumes.
preferences,tts_volume_boost_help,将语音合成音量乘以该数值。,Scale (multiply) text-to-speech volume by this amount.
preferences,tts_trim_start_milliseconds_help,从语音合成声音的开头裁剪掉这些毫秒，以移除播放前的停顿。,Trim this many milliseconds off the start of TTS sounds to remove pauses before they play.
preferences,tts_trim_end_milliseconds_help,从语音合成声音末尾裁剪这些毫秒以移除播放后的停顿。,Trim this many milliseconds off the end of TTS sounds to remove pauses after they play.
preferences,iracing_pit_tyre_pressure_in_psi_help,假设轮胎调整胎压命令使用 PSI 单位（取消选中以使用 kPa）。,Assume tyre adjust tyre pressure commands are in PSI (uncheck this to use kPa).
preferences,spotter_volume_boost_help,调整观察员音量（乘以该数值）（仅 nAudio）,Scale (multiply) spotter volume by this amount (nAudio only).
preferences,manual_formation_double_file_help,假设编队圈使用两行车辆,Assume manual formation lap starts use 2 lines of cars.
preferences,manual_formation_split_classes_help,假设在滚动起步时，不同级别之间有间隔,Assume there's a gap between different classes during a rolling start.
preferences,save_list_of_unvocalized_names_help,将无元音的车手名写入文件,Write unvocalized driver names to file.
preferences,enable_ams_blue_on_slower_help,如果后方车辆看起来更快，则播放‘蓝旗’播报。在多级别比赛中很有用。,Play 'Blue Flag' messages if car behind seems to be faster.  Useful in multi-class races.
preferences,enable_rants_help,允许工程师偶尔用生动有力的语言表达他的失望,Allow the Chief to occasionally express his disappointment in colourful and forceful terms.
preferences,spotter_oval_clear_delay_help,在椭圆形赛道上，观察员呼叫“畅通”前你需要保持清晰讲话持续多少毫秒。,You need to be clear for this many milliseconds before the Spotter calls 'clear' on ovals.
preferences,use_naudio_for_speech_recognition_help,nAudio 允许选择语音识别设备,nAudio allows speech recognition device selection.
preferences,enable_rf2_pit_state_during_fcy_help,安全车/巡游车阶段播报进站状态,Announce pit state during Safety Car/Pace Car phase.
preferences,enable_lmu_pit_state_during_fcy_help,安全车/巡游车阶段播报进站状态,Announce pit state during Safety Car/Pace Car phase.
preferences,enable_ams_pit_state_during_fcy_help,安全车/巡游车阶段播报进站状态,Announce pit state during Safety Car/Pace Car phase.
preferences,bring_game_window_to_front_for_macros_help,运行命令宏之前，将游戏窗口置于最前。,Bring the game window to the front (on top) before running command macros.
preferences,report_all_laps_in_hotlap_mode_help,在热身圈/单人练习模式下或场次中没有对手时宣布所有圈速。,Announce all lap times when in hotlap/lone practice mode or when we have no opponents in the session.
preferences,enable_crash_messages_help,在严重碰撞时播放「你还好吗？」播报,Play 'are you OK?' messages when you crash very heavily.
