audio_path,audio_filename,subtitle,text_for_tts,original_english
\voice\flags\give_positions_back_next_warning_outro,2.wav,位置,位置,places
\voice\flags\give_positions_back_next_warning_outro,3.wav,位置,位置,positions
\voice\flags\green_flag_sector_1,1.wav,绿旗，第一分段,绿旗，第一分段,"green flag, sector 1"
\voice\flags\green_flag_sector_1,2.wav,绿旗，第一分段,绿旗，第一分段,"green flag, sector 1"
\voice\flags\green_flag_sector_1,3.wav,第一分段安全,第一分段安全,sector 1 is clear
\voice\flags\green_flag_sector_1,4.wav,绿旗，第一分段,绿旗，第一分段,"green flag, sector 1"
\voice\flags\green_flag_sector_1,5.wav,绿旗，第一分段,绿旗，第一分段,"green flag, sector 1"
\voice\flags\green_flag_sector_1,6.wav,绿旗，第一分段,绿旗，第一分段,"green flag, sector 1"
\voice\flags\green_flag_sector_1,7.wav,绿旗，第一分段,绿旗，第一分段,"green flag, sector 1"
\voice\flags\green_flag_sector_1,8.wav,绿旗，第一分段,绿旗，第一分段,"green flag, sector 1"
\voice\flags\green_flag_sector_2,1.wav,绿旗，第二分段,绿旗，第二分段,green flag sector 2
\voice\flags\green_flag_sector_2,2.wav,绿旗，第二分段,绿旗，第二分段,green flag sector 2
\voice\flags\green_flag_sector_2,3.wav,绿旗，第二分段,绿旗，第二分段,green flag sector 2
\voice\flags\green_flag_sector_2,4.wav,绿旗，第二分段,绿旗，第二分段,green flag sector 2
\voice\flags\green_flag_sector_2,5.wav,第二分段安全,第二分段安全,sector 2 is clear
\voice\flags\green_flag_sector_2,6.wav,绿旗，第二分段,绿旗，第二分段,green flag sector 2
\voice\flags\green_flag_sector_2,7.wav,绿旗，第二分段,绿旗，第二分段,green flag sector 2
\voice\flags\green_flag_sector_2,8.wav,绿旗，第二分段,绿旗，第二分段,green flag sector 2
\voice\flags\green_flag_sector_3,1.wav,绿旗，第三分段,绿旗，第三分段,green flag sector 3
\voice\flags\green_flag_sector_3,2.wav,绿旗，第三分段,绿旗，第三分段,green flag sector 3
\voice\flags\green_flag_sector_3,3.wav,绿旗，第三分段,绿旗，第三分段,green flag sector 3
\voice\flags\green_flag_sector_3,4.wav,绿旗，第三分段,绿旗，第三分段,green flag sector 3
\voice\flags\green_flag_sector_3,5.wav,绿旗，第三分段,绿旗，第三分段,green flag sector 3
\voice\flags\green_flag_sector_3,6.wav,绿旗，第三分段,绿旗，第三分段,green flag sector 3
\voice\flags\green_flag_sector_3,7.wav,第三分段安全,第三分段安全,sector 3 is clear
\voice\flags\green_flag_sector_3,8.wav,绿旗，第三分段,绿旗，第三分段,green flag sector 3
\voice\flags\incident_in_corner_intro,1.wav,事故在,事故在,incident in
\voice\flags\incident_in_corner_intro,2.wav,发生事故,发生事故,there's an incident in
\voice\flags\incident_in_corner_intro,3.wav,发生事故,发生事故,there's an incident in
\voice\flags\incident_in_corner_with_driver_intro,4.wav,看起来是,看起来是,it looks like it's
\voice\flags\incident_in_corner_with_driver_intro,5.wav,可能是,可能是,we think it might be
\voice\flags\incident_in_corner_with_driver_intro,6.wav,看起来,看起来,it looks like
\voice\flags\local_yellow_ahead,1.wav,前方有事故，注意,前方有事故，注意,"incidents ahead, heads up"
\voice\flags\local_yellow_ahead,2.wav,前方黄旗,前方黄旗,yellow flag ahead
\voice\flags\local_yellow_ahead,3.wav,前方有事故,前方有事故,incident up ahead
\voice\flags\local_yellow_ahead,4.wav,前方黄旗,前方黄旗,yellow flag ahead
\voice\flags\local_yellow_ahead,5.wav,前方黄旗,前方黄旗,yellow flag ahead
\voice\flags\local_yellow_ahead,6.wav,前方黄旗,前方黄旗,yellow flag ahead
\voice\flags\local_yellow_ahead,7.wav,前方黄旗,前方黄旗,yellow flag ahead
\voice\flags\local_yellow_ahead,8.wav,前方黄旗,前方黄旗,yellow flag ahead
\voice\flags\local_yellow_clear,1.wav,绿旗，安全,绿旗，安全,"green flag, you're clear"
\voice\flags\local_yellow_clear,10.wav,事故已清除，绿旗,事故已清除，绿旗,"incident clear, green flag"
\voice\flags\local_yellow_clear,11.wav,事故已清除，绿旗,事故已清除，绿旗,"incident clear, green flag"
\voice\flags\local_yellow_clear,12.wav,事故已清除，绿旗,事故已清除，绿旗,"incident clear, green flag"
\voice\flags\local_yellow_clear,13.wav,事故已清除，绿旗,事故已清除，绿旗,"incident clear, green flag"
\voice\flags\local_yellow_clear,2.wav,你安全了，事故已清除,你安全了，事故已清除,"you're clear, incident clear"
\voice\flags\local_yellow_clear,3.wav,绿旗,绿旗,green flag
\voice\flags\local_yellow_clear,4.wav,事故已清除，绿旗,事故已清除，绿旗,"incident clear, green flag"
\voice\flags\local_yellow_clear,5.wav,绿旗，安全,绿旗，安全,"green flag, all clear"
\voice\flags\local_yellow_clear,6.wav,绿旗，安全,绿旗，安全,"green flag, you're clear"
\voice\flags\local_yellow_clear,7.wav,事故已清除，绿旗,事故已清除，绿旗,"incident clear, green flag"
\voice\flags\local_yellow_clear,8.wav,事故已清除，绿旗,事故已清除，绿旗,"incident clear, green flag"
\voice\flags\local_yellow_clear,9.wav,事故已清除，绿旗,事故已清除，绿旗,"incident clear, green flag"
\voice\flags\local_yellow_flag,1.wav,黄旗，保持警惕,黄旗，保持警惕,"yellow flag, stay sharp"
\voice\flags\local_yellow_flag,2.wav,黄旗,黄旗,yellow flag
\voice\flags\local_yellow_flag,3.wav,黄旗,黄旗,yellow flag
\voice\flags\local_yellow_flag,5.wav,黄旗,黄旗,yellow flag
\voice\flags\local_yellow_flag,6.wav,黄旗,黄旗,yellow flag
\voice\flags\local_yellow_flag,7.wav,黄旗,黄旗,yellow flag
\voice\flags\local_yellow_flag,8.wav,黄旗,黄旗,yellow flag
\voice\flags\local_yellow_flag,9.wav,黄旗,黄旗,yellow flag
\voice\flags\move_to_end_of_longest_line_for_penalty,1.wav,我们需要退到最长队列的末尾接受处罚,我们需要退到最长队列的末尾接受处罚,we need to fall back to the end of the longest line for our penalty
\voice\flags\move_to_end_of_longest_line_for_penalty,2.wav,我们需要退回到最长队列末端的处罚位置,我们需要退回到最长队列末端的处罚位置,we need to fall back for our end of longest line penalty
\voice\flags\move_to_end_of_longest_line_for_penalty,3.wav,好的，我们有一个处罚，需要退到最长车队尾端,好的，我们有一个处罚，需要退到最长车队尾端,"okay, we have a penalty, we need to fall back to the end of the longest line"
\voice\flags\name_has_gone_off_in_outro,1.wav,已经驶出赛道,已经驶出赛道,has gone off in
\voice\flags\name_has_gone_off_in_outro,2.wav,撞车了，在,撞车了，在,has binned it in
\voice\flags\name_has_gone_off_in_outro,3.wav,已经驶出赛道,已经驶出赛道,has gone off in
\voice\flags\name_has_gone_off_in_outro,4.wav,已经驶出赛道,已经驶出赛道,has gone off in
\voice\flags\name_has_gone_off_in_outro,5.wav,已经驶出赛道,已经驶出赛道,has gone off in
\voice\flags\name_has_gone_off_in_outro,6.wav,撞车了，在,撞车了，在,has crashed in
\voice\flags\name_has_gone_off_in_outro,7.wav,撞车了，在,撞车了，在,has stacked it in
\voice\flags\name_has_gone_off_intro,1.wav,看起来,看起来,it looks like
\voice\flags\name_has_gone_off_intro,2.wav,我们认为,我们认为,we think
\voice\flags\name_has_gone_off_intro,3.wav,我们认为,我们认为,we think that
\voice\flags\name_has_gone_off_intro,4.wav,我们认为,我们认为,we think
\voice\flags\name_has_gone_off_intro,5.wav,我们看到,我们看到,we can see
\voice\flags\name_has_gone_off_intro,6.wav,看起来,看起来,it looks like
\voice\flags\name_has_gone_off_intro,7.wav,我们认为,我们认为,we think that
\voice\flags\name_has_gone_off_outro,1.wav,已经驶出赛道,已经驶出赛道,has gone off
\voice\flags\name_has_gone_off_outro,2.wav,撞车了,撞车了,has binned it
\voice\flags\name_has_gone_off_outro,3.wav,已经撞车,已经撞车,has crashed
\voice\flags\name_has_gone_off_outro,4.wav,撞车了,撞车了,has binned it
\voice\flags\name_has_gone_off_outro,5.wav,撞车了,撞车了,has stacked it
\voice\flags\name_has_gone_off_outro,6.wav,已经驶出赛道,已经驶出赛道,has gone off
\voice\flags\name_has_gone_off_outro,7.wav,打转冲出去了,打转冲出去了,has spun off
\voice\flags\names_have_gone_off_in_outro,1.wav,撞车了，在,撞车了，在,have binned it in
\voice\flags\names_have_gone_off_in_outro,2.wav,冲出赛道了，在,冲出赛道了，在,have gone off in
\voice\flags\names_have_gone_off_in_outro,3.wav,冲出赛道了，在,冲出赛道了，在,have gone off in
\voice\flags\names_have_gone_off_in_outro,4.wav,已发生碰撞,已发生碰撞,have crashed in
\voice\flags\names_have_gone_off_in_outro,5.wav,打转冲出去了，在,打转冲出去了，在,have spun off in
\voice\flags\names_have_gone_off_in_outro,6.wav,撞车了，在,撞车了，在,have binned it in
\voice\flags\names_have_gone_off_outro,1.wav,撞车了,撞车了,have binned it
\voice\flags\names_have_gone_off_outro,2.wav,撞车了,撞车了,have stacked it
\voice\flags\names_have_gone_off_outro,3.wav,冲出赛道了,冲出赛道了,have gone off
\voice\flags\names_have_gone_off_outro,4.wav,打转了,打转了,have spun out
\voice\flags\names_have_gone_off_outro,5.wav,打转冲出去了,打转冲出去了,have spun off
\voice\flags\names_have_gone_off_outro,6.wav,冲出赛道了,冲出赛道了,have gone off
\voice\flags\names_have_gone_off_outro,7.wav,撞车了,撞车了,have binned it
\voice\flags\no_overtaking,1.wav,禁止超车,禁止超车,no overtaking
\voice\flags\no_overtaking,2.wav,禁止超车,禁止超车,no passing
\voice\flags\no_overtaking,3.wav,禁止超车,禁止超车,no overtaking
\voice\flags\on_the_inside_line,1.wav,在内线,在内线,on the inside line
\voice\flags\on_the_inside_line,2.wav,在内线,在内线,on the inside line
\voice\flags\on_the_inside_line,3.wav,在内线,在内线,on the inside line
\voice\flags\on_the_outside_line,4.wav,走外线,走外线,on the outside line
\voice\flags\on_the_outside_line,5.wav,走外线,走外线,on the outside line
\voice\flags\on_the_outside_line,6.wav,走外线,走外线,on the outside line
\voice\flags\pileup_in_corner_intro,1.wav,连环追尾，在,连环追尾，在,there's a big pileup in
\voice\flags\pileup_in_corner_intro,2.wav,一堆车撞在一起，在,一堆车撞在一起，在,there's a big mess in
\voice\flags\pileup_in_corner_intro,3.wav,连环追尾，在,连环追尾，在,there's a big pileup in
\voice\flags\position1_has_gone_off,1.wav,看来领跑者失控了,看来领跑者失控了,looks like the leader's gone off
\voice\flags\position1_has_gone_off,2.wav,看来领跑的撞车了,看来领跑的撞车了,looks like the leader's binned it
\voice\flags\position1_has_gone_off,3.wav,看来领跑者失控了,看来领跑者失控了,looks like the leader's gone off
\voice\flags\position1_has_gone_off_in,1.wav,看起来第一名失控了,看起来第一名失控了,looks like P1 has gone off in
\voice\flags\position1_has_gone_off_in,2.wav,看来领跑者驶出了赛道,看来领跑者驶出了赛道,looks like the leader has gone off in
\voice\flags\position1_has_gone_off_in,3.wav,看来领跑的撞车了，在,看来领跑的撞车了，在,looks like the leader's binned it in
\voice\flags\position2_has_gone_off,4.wav,看来第二名冲出去了,看来第二名冲出去了,looks like P2's off
\voice\flags\position2_has_gone_off,5.wav,第二名好像撞车了,第二名好像撞车了,we think P2's binned it
\voice\flags\position2_has_gone_off,6.wav,看来第二名失控了,看来第二名失控了,looks like P2's gone off
\voice\flags\position2_has_gone_off_in,4.wav,第二名冲出赛道了，在,第二名冲出赛道了，在,we think P2's gone off in
\voice\flags\position2_has_gone_off_in,5.wav,第二名好像撞车了，在,第二名好像撞车了，在,we think P2's binned it in
\voice\flags\position2_has_gone_off_in,6.wav,看来第二名冲出去了，在,看来第二名冲出去了，在,looks like P2's gone off in
\voice\flags\position3_has_gone_off,7.wav,第三名好像撞车了,第三名好像撞车了,we think P3's binned it
\voice\flags\position3_has_gone_off,8.wav,看来第三名失控了,看来第三名失控了,looks like P3's gone off
\voice\flags\position3_has_gone_off,9.wav,第三名冲出赛道,第三名冲出赛道,P3 has gone off
\voice\flags\position3_has_gone_off_in,7.wav,我们觉得第三名可能退出了,我们觉得第三名可能退出了,we think P3 has binned it in
\voice\flags\position3_has_gone_off_in,8.wav,看来第三名冲出去了，在,看来第三名冲出去了，在,looks like P3's gone off in
\voice\flags\position3_has_gone_off_in,9.wav,第三名冲出赛道了，在,第三名冲出赛道了，在,we think P3's gone off in
\voice\flags\position4_has_gone_off,10.wav,第四名好像撞车了,第四名好像撞车了,we think P4's binned it
\voice\flags\position4_has_gone_off,11.wav,看来第四名失控了,看来第四名失控了,looks like P4's gone off
\voice\flags\position4_has_gone_off,12.wav,我认为第四名失控了,我认为第四名失控了,I think P4's gone off
\voice\flags\position4_has_gone_off_in,10.wav,看来第四名撞车了，在,看来第四名撞车了，在,looks like P4 has binned it in
\voice\flags\position4_has_gone_off_in,11.wav,我们认为第四名可能冲出赛道,我们认为第四名可能冲出赛道,we think P4 has gone off in
\voice\flags\position4_has_gone_off_in,12.wav,看起来第四名失控了,看起来第四名失控了,looks like P4 has gone off in
\voice\flags\position5_has_gone_off,1.wav,看来第五名撞车了,看来第五名撞车了,looks like P5's binned it
\voice\flags\position5_has_gone_off,2.wav,我们认为第五名可能已经驶出赛道,我们认为第五名可能已经驶出赛道,we think P5 has gone off
\voice\flags\position5_has_gone_off,3.wav,我们认为第五名失控了,我们认为第五名失控了,we think P5's gone off
\voice\flags\position5_has_gone_off_in,13.wav,我们认为第五名可能退出了,我们认为第五名可能退出了,we think P5 has binned it in
\voice\flags\position5_has_gone_off_in,14.wav,看起来第五名失控了,看起来第五名失控了,looks like P5's gone off in
\voice\flags\position5_has_gone_off_in,15.wav,我们认为第五名可能退出了,我们认为第五名可能退出了,we think P5 has binned it in
\voice\flags\position6_has_gone_off,4.wav,看来第六名撞车了,看来第六名撞车了,looks like P6 has binned it
\voice\flags\position6_has_gone_off,5.wav,我们认为第六名可能已经驶出赛道,我们认为第六名可能已经驶出赛道,we think P6 has gone off
\voice\flags\position6_has_gone_off,6.wav,看起来第六名失控了,看起来第六名失控了,looks like P6 has gone off
\voice\flags\position6_has_gone_off_in,16.wav,我们觉得第六名可能退出了,我们觉得第六名可能退出了,we think P6 has binned it in
\voice\flags\position6_has_gone_off_in,17.wav,看起来第六名失控了,看起来第六名失控了,looks like P6 has gone off in
\voice\flags\position6_has_gone_off_in,18.wav,我们觉得第六名可能冲出赛道,我们觉得第六名可能冲出赛道,we think P6 has gone off in
\voice\flags\slow_car_ahead,1.wav,前方慢车,前方慢车,slow car ahead
\voice\flags\slow_car_ahead,2.wav,前方有慢车,前方有慢车,you got a slow car ahead
\voice\flags\slow_car_ahead,3.wav,前方慢车,前方慢车,slow car ahead
\voice\flags\slow_car_ahead,4.wav,前方有慢车,前方有慢车,there's a slow car ahead
\voice\flags\slow_car_ahead,5.wav,前方慢车,前方慢车,slow car ahead
\voice\flags\slow_car_ahead_stay_high,1.wav,前方慢车，保持外侧,前方慢车，保持外侧,"slow car ahead, stay high"
\voice\flags\slow_car_ahead_stay_high,2.wav,前方有慢车，保持外侧,前方有慢车，保持外侧,"we got a slow car ahead, stay high"
\voice\flags\slow_car_ahead_stay_high,3.wav,前方慢车，保持外侧,前方慢车，保持外侧,"slow car ahead, stay high"
\voice\flags\slow_car_ahead_stay_high,4.wav,前方有慢车，保持外侧,前方有慢车，保持外侧,"there's a slow car ahead, stay high"
\voice\flags\slow_car_ahead_stay_high,5.wav,保持外侧，前方有慢车,保持外侧，前方有慢车,"stay high, we got a slow car ahead"
\voice\flags\slow_car_in,1.wav,有慢车,有慢车,we got a slow car in
\voice\flags\slow_car_in,2.wav,有慢车,有慢车,there's a slow car in
\voice\flags\slow_car_in,3.wav,有慢车,有慢车,we've got a slow car in
\voice\flags\slow_car_in,4.wav,有慢车,有慢车,there's a slow car in
\voice\flags\slow_car_in,5.wav,有慢车,有慢车,there's a slow car in
\voice\flags\slow_car_in_turn_1,1.wav,我们在一号弯有慢车,我们在一号弯有慢车,we got a slow car in turn 1
\voice\flags\slow_car_in_turn_1,2.wav,一号弯有慢车,一号弯有慢车,there's a slow car in turn 1
\voice\flags\slow_car_in_turn_1,3.wav,一号弯有慢车,一号弯有慢车,there's a slow car in turn 1
\voice\flags\slow_car_in_turn_1,4.wav,一号弯有慢车,一号弯有慢车,we've got a slow car in turn 1
\voice\flags\slow_car_in_turn_1,5.wav,慢车在一号弯,慢车在一号弯,slow car in turn 1
\voice\flags\slow_car_in_turn_1_stay_high,1.wav,一号弯有慢车，保持外侧,一号弯有慢车，保持外侧,"we got a slow car in turn 1, stay high"
\voice\flags\slow_car_in_turn_1_stay_high,2.wav,保持外侧通过一号弯，前面有慢车,保持外侧通过一号弯，前面有慢车,"stay high in turn 1, we got a slow car"
\voice\flags\slow_car_in_turn_1_stay_high,3.wav,一号弯有慢车，保持外侧,一号弯有慢车，保持外侧,"there's a slow car in turn 1, stay high"
\voice\flags\slow_car_in_turn_1_stay_high,4.wav,一号弯慢车，保持外侧,一号弯慢车，保持外侧,"slow car in turn 1, stay high"
\voice\flags\slow_car_in_turn_1_stay_high,5.wav,一号弯有慢车，保持外侧,一号弯有慢车，保持外侧,"there's a slow car in turn 1, stay high"
\voice\flags\slow_car_in_turn_2,1.wav,二号弯有慢车,二号弯有慢车,there's a slow car in turn 2
\voice\flags\slow_car_in_turn_2,2.wav,我们在二号弯有慢车,我们在二号弯有慢车,we got a slow car in turn 2
\voice\flags\slow_car_in_turn_2,3.wav,二号弯有慢车,二号弯有慢车,there's a slow car in turn 2
\voice\flags\slow_car_in_turn_2,4.wav,二号弯有慢车,二号弯有慢车,there's a slow car in turn 2
\voice\flags\slow_car_in_turn_2,5.wav,我们在二号弯有慢车,我们在二号弯有慢车,we've got a slow car in turn 2
\voice\flags\slow_car_in_turn_2_stay_high,1.wav,二号弯有慢车，请保持外侧,二号弯有慢车，请保持外侧,"we've got a slow car in turn 2, stay high"
\voice\flags\slow_car_in_turn_2_stay_high,2.wav,在二号弯保持外侧，前面有慢车,在二号弯保持外侧，前面有慢车,"stay high in turn 2, we've got a slow car"
\voice\flags\slow_car_in_turn_2_stay_high,3.wav,二号弯有慢车，请保持外侧,二号弯有慢车，请保持外侧,"there's a slow car in turn 2, stay high"
\voice\flags\slow_car_in_turn_2_stay_high,4.wav,二号弯慢车，保持外侧,二号弯慢车，保持外侧,"slow car in turn 2, stay high"
\voice\flags\slow_car_in_turn_2_stay_high,5.wav,二号弯有慢车，请保持外侧,二号弯有慢车，请保持外侧,"there's a slow car in turn 2, stay high"
\voice\flags\slow_car_in_turn_3,1.wav,三号弯有慢车,三号弯有慢车,there's a slow car in turn 3
\voice\flags\slow_car_in_turn_3,2.wav,我们在三号弯有慢车,我们在三号弯有慢车,we got a slow car in turn 3
\voice\flags\slow_car_in_turn_3,3.wav,三号弯有慢车,三号弯有慢车,there's a slow car in turn 3
\voice\flags\slow_car_in_turn_3,4.wav,慢车在三号弯,慢车在三号弯,slow car in turn 3
\voice\flags\slow_car_in_turn_3,5.wav,三号弯有慢车,三号弯有慢车,there's a slow car in turn 3
\voice\flags\slow_car_in_turn_3_stay_high,1.wav,三号弯有慢车，请保持外侧,三号弯有慢车，请保持外侧,"there's a slow car in turn 3, stay high"
\voice\flags\slow_car_in_turn_3_stay_high,2.wav,三号弯慢车，保持外侧,三号弯慢车，保持外侧,"slow car in turn 3, stay high"
\voice\flags\slow_car_in_turn_3_stay_high,3.wav,三号弯保持外侧，前面有慢车,三号弯保持外侧，前面有慢车,"stay high in turn 3, we've got a slow car"
\voice\flags\slow_car_in_turn_3_stay_high,4.wav,三号弯慢车，保持外侧,三号弯慢车，保持外侧,"slow car in turn 3, stay high"
\voice\flags\slow_car_in_turn_3_stay_high,5.wav,三号弯有慢车，请保持外侧,三号弯有慢车，请保持外侧,"there's a slow car in turn 3, stay high"
\voice\flags\slow_car_in_turn_4,1.wav,四号弯有慢车,四号弯有慢车,there's a slow car in turn 4
\voice\flags\slow_car_in_turn_4,2.wav,我们在四号弯有慢车,我们在四号弯有慢车,we got a slow car in turn 4
\voice\flags\slow_car_in_turn_4,3.wav,慢车在四号弯,慢车在四号弯,slow car in turn 4
\voice\flags\slow_car_in_turn_4,4.wav,四号弯有慢车,四号弯有慢车,there's a slow car in turn 4
\voice\flags\slow_car_in_turn_4,5.wav,慢车在四号弯,慢车在四号弯,slow car in turn 4
\voice\flags\slow_car_in_turn_4_stay_high,1.wav,四号弯慢车，保持外侧,四号弯慢车，保持外侧,"slow car in turn 4, stay high"
\voice\flags\slow_car_in_turn_4_stay_high,2.wav,四号弯有慢车，保持外侧,四号弯有慢车，保持外侧,"we got a slow car in turn 4, stay high"
\voice\flags\slow_car_in_turn_4_stay_high,3.wav,四号弯有慢车，请保持外侧,四号弯有慢车，请保持外侧,"there's a slow car in turn 4, stay high"
\voice\flags\slow_car_in_turn_4_stay_high,4.wav,四号弯慢车，保持外侧,四号弯慢车，保持外侧,"slow car in turn 4, stay high"
\voice\flags\slow_car_in_turn_4_stay_high,5.wav,四号弯慢车，保持外侧,四号弯慢车，保持外侧,"slow car in turn 4, stay high"
\voice\flags\stay_behind,1.wav,跟在后面,跟在后面,stay behind
\voice\flags\stay_behind,2.wav,跟在后面,跟在后面,stay behind
\voice\flags\stay_behind,3.wav,跟在后面,跟在后面,stay behind
\voice\flags\stopped_car_ahead,1.wav,前方有车停着,前方有车停着,there's a car stopped ahead
\voice\flags\stopped_car_ahead,2.wav,前方有停驶车辆,前方有停驶车辆,we've got a stopped car ahead
\voice\flags\stopped_car_ahead,3.wav,前方有停驶车辆,前方有停驶车辆,there's a stopped car ahead
\voice\flags\stopped_car_ahead,4.wav,前方有车停着,前方有车停着,there's a car stopped ahead
\voice\flags\stopped_car_ahead,5.wav,前方有车停着,前方有车停着,there's a car stopped ahead
\voice\flags\stopped_car_ahead_stay_high,1.wav,前方有停驶车辆，保持外侧,前方有停驶车辆，保持外侧,"there's a car stopped ahead, stay high"
\voice\flags\stopped_car_ahead_stay_high,2.wav,前方有停驶车辆，保持外侧,前方有停驶车辆，保持外侧,"you got a car stopped ahead, stay high"
\voice\flags\stopped_car_ahead_stay_high,3.wav,前方有停驶车辆，保持外侧,前方有停驶车辆，保持外侧,"there's a stopped car ahead, stay high"
\voice\flags\stopped_car_ahead_stay_high,4.wav,前方有停驶车辆，保持外侧,前方有停驶车辆，保持外侧,"there's a stopped car ahead, stay high"
\voice\flags\stopped_car_ahead_stay_high,5.wav,前方有停驶车辆，保持外侧,前方有停驶车辆，保持外侧,"there's a car stopped ahead, stay high"
\voice\flags\stopped_car_in,1.wav,有辆车停在,有辆车停在,there's a car stopped in
\voice\flags\stopped_car_in,2.wav,有辆车停在,有辆车停在,there's a car stopped in
\voice\flags\stopped_car_in,3.wav,有车停在,有车停在,we got a car stopped in
\voice\flags\stopped_car_in,4.wav,有辆车停在,有辆车停在,there's a car stopped in
\voice\flags\stopped_car_in,5.wav,有辆车停在,有辆车停在,there's a car stopped in
\voice\flags\stopped_car_in_turn_1,1.wav,有一辆车在一号弯停住了,有一辆车在一号弯停住了,there's a car stopped in turn 1
\voice\flags\stopped_car_in_turn_1,2.wav,我们在一号弯有一辆停着的车,我们在一号弯有一辆停着的车,we got a stopped car in turn 1
\voice\flags\stopped_car_in_turn_1,3.wav,有一辆车在一号弯停住了,有一辆车在一号弯停住了,there's a car stopped in turn 1
\voice\flags\stopped_car_in_turn_1,4.wav,有一辆车在一号弯停住了,有一辆车在一号弯停住了,we've got a car stopped in turn 1
\voice\flags\stopped_car_in_turn_1,5.wav,有一辆车在一号弯停住了,有一辆车在一号弯停住了,there's a car stopped in turn 1
\voice\flags\stopped_car_in_turn_1_stay_high,1.wav,一号弯有车停着，保持外侧,一号弯有车停着，保持外侧,"there's a car stopped in turn 1, stay high"
\voice\flags\stopped_car_in_turn_1_stay_high,2.wav,一号弯有车停住，保持外侧,一号弯有车停住，保持外侧,"car stopped in turn 1, stay high"
\voice\flags\stopped_car_in_turn_1_stay_high,3.wav,一号弯有停下来的车，保持外侧,一号弯有停下来的车，保持外侧,"we've got a car stopped in turn 1, stay high"
\voice\flags\stopped_car_in_turn_1_stay_high,4.wav,一号弯有车停住，保持外侧,一号弯有车停住，保持外侧,"car stopped in turn 1, stay high"
\voice\flags\stopped_car_in_turn_1_stay_high,5.wav,一号弯有停驶车辆，保持外侧,一号弯有停驶车辆，保持外侧,"there's a stopped car in turn 1, stay high"
\voice\flags\stopped_car_in_turn_2,1.wav,有辆车停在二号弯,有辆车停在二号弯,there's a car stopped in turn 2
\voice\flags\stopped_car_in_turn_2,2.wav,有辆车停在二号弯,有辆车停在二号弯,there's a car stopped in turn 2
\voice\flags\stopped_car_in_turn_2,3.wav,有辆车在二号弯停住了,有辆车在二号弯停住了,we got a car stopped in turn 2
\voice\flags\stopped_car_in_turn_2,4.wav,在二号弯有一辆停着的车,在二号弯有一辆停着的车,there's a stopped car in turn 2
\voice\flags\stopped_car_in_turn_2,5.wav,车辆在二号弯停下,车辆在二号弯停下,car stopped in turn 2
\voice\flags\stopped_car_in_turn_2_stay_high,1.wav,二号弯有停驶车辆，请保持外侧走线,二号弯有停驶车辆，请保持外侧走线,"we've got a stopped car in turn 2, stay high"
\voice\flags\stopped_car_in_turn_2_stay_high,2.wav,二号弯有车停着，保持外侧,二号弯有车停着，保持外侧,"there's a car stopped in turn 2, stay high"
\voice\flags\stopped_car_in_turn_2_stay_high,3.wav,二号弯有停驶车辆，保持外侧,二号弯有停驶车辆，保持外侧,"stopped car in turn 2, stay high"
\voice\flags\stopped_car_in_turn_2_stay_high,4.wav,二号弯有停驶车辆，保持外侧,二号弯有停驶车辆，保持外侧,"stopped car in turn 2, stay high"
\voice\flags\stopped_car_in_turn_2_stay_high,5.wav,二号弯有车停着，保持外侧,二号弯有车停着，保持外侧,"there's a car stopped in turn 2, stay high"
\voice\flags\stopped_car_in_turn_3,1.wav,三号弯有辆车停着,三号弯有辆车停着,there's a car stopped in turn 3
\voice\flags\stopped_car_in_turn_3,2.wav,有辆车在三号弯停住了,有辆车在三号弯停住了,we got a car stopped in turn 3
\voice\flags\stopped_car_in_turn_3,3.wav,三号弯有辆车停着,三号弯有辆车停着,there's a car stopped in turn 3
\voice\flags\stopped_car_in_turn_3,4.wav,车辆在三号弯停下,车辆在三号弯停下,car stopped in turn 3
\voice\flags\stopped_car_in_turn_3,5.wav,三号弯有辆车停着,三号弯有辆车停着,there's a car stopped in turn 3
\voice\flags\stopped_car_in_turn_3_stay_high,1.wav,三号弯有车停住，保持外侧,三号弯有车停住，保持外侧,"we got a car stopped in turn 3, stay high"
\voice\flags\stopped_car_in_turn_3_stay_high,2.wav,三号弯有停驶车辆，保持外侧,三号弯有停驶车辆，保持外侧,"there's a stopped car in turn 3, stay high"
\voice\flags\stopped_car_in_turn_3_stay_high,3.wav,三号弯有车停住，保持外侧,三号弯有车停住，保持外侧,"car stopped in turn 3, stay high"
\voice\flags\stopped_car_in_turn_3_stay_high,4.wav,三号弯有停驶车辆，保持外侧,三号弯有停驶车辆，保持外侧,"stopped car in turn 3, stay high"
\voice\flags\stopped_car_in_turn_3_stay_high,5.wav,三号弯有停驶车辆，请保持外侧走线,三号弯有停驶车辆，请保持外侧走线,"we've got a stopped car in turn 3, stay high"
\voice\flags\stopped_car_in_turn_4,1.wav,四号弯有辆车停着,四号弯有辆车停着,there's a car stopped in turn 4
\voice\flags\stopped_car_in_turn_4,2.wav,有辆车在四号弯停住了,有辆车在四号弯停住了,we got a car stopped in turn 4
\voice\flags\stopped_car_in_turn_4,3.wav,四号弯有停驶车辆,四号弯有停驶车辆,there's a stopped car in turn 4
\voice\flags\stopped_car_in_turn_4,4.wav,赛车在四号弯停下,赛车在四号弯停下,car stopped in turn 4
\voice\flags\stopped_car_in_turn_4,5.wav,四号弯有辆车停着,四号弯有辆车停着,there's a car stopped in turn 4
