audio_path,audio_filename,subtitle,text_for_tts,original_english
\voice\opponents\next_car_is,5.wav,the car ahead is,the car ahead is,the car ahead is
\voice\opponents\next_car_is,6_male.wav,"right, the guy ahead of us is","right, the guy ahead of us is","right, the guy ahead of us is"
\voice\opponents\next_car_is,7_male.wav,the guy in front is,the guy in front is,the guy in front is
\voice\opponents\next_car_is,8.wav,the driver in front of us is,the driver in front of us is,the driver in front of us is
\voice\opponents\next_car_is,9.wav,the car in front of us is,the car in front of us is,the car in front of us is
\voice\opponents\one_lap_ahead,1.wav,one lap ahead,one lap ahead,one lap ahead
\voice\opponents\one_lap_ahead,2.wav,one lap ahead,one lap ahead,one lap ahead
\voice\opponents\one_lap_ahead,3.wav,one lap in front,one lap in front,one lap in front
\voice\opponents\one_lap_behind,4.wav,one lap behind,one lap behind,one lap behind
\voice\opponents\one_lap_behind,5.wav,a lap behind,a lap behind,a lap behind
\voice\opponents\one_lap_behind,6.wav,one lap behind,one lap behind,one lap behind
\voice\opponents\rating_intro,1.wav,and their rating is,and their rating is,and their rating is
\voice\opponents\rating_intro,2.wav,and their rating is,and their rating is,and their rating is
\voice\opponents\rating_intro,3.wav,and their rating is,and their rating is,and their rating is
\voice\opponents\rating_intro,4.wav,and their rating is,and their rating is,and their rating is
\voice\opponents\reputation_intro,1.wav,their reputation is,their reputation is,their reputation is
\voice\opponents\reputation_intro,2.wav,their reputation is,their reputation is,their reputation is
\voice\opponents\reputation_intro,3.wav,their reputation is,their reputation is,their reputation is
\voice\opponents\reputation_intro,4.wav,their reputation is,their reputation is,their reputation is
\voice\opponents\slow_car_ahead,1.wav,you got a slow car ahead,you got a slow car ahead,you got a slow car ahead
\voice\opponents\slow_car_ahead,2.wav,there's a slow car ahead,there's a slow car ahead,there's a slow car ahead
\voice\opponents\slow_car_ahead,3.wav,you got a slow car ahead,you got a slow car ahead,you got a slow car ahead
\voice\opponents\the_car_ahead_has_just_done_a,1.wav,the car ahead has just done a,the car ahead has just done a,the car ahead has just done a
\voice\opponents\the_car_ahead_has_just_done_a,10.wav,the car in front has just done a,the car in front has just done a,the car in front has just done a
\voice\opponents\the_car_ahead_has_just_done_a,11.wav,the car ahead has just done a,the car ahead has just done a,the car ahead has just done a
\voice\opponents\the_car_ahead_has_just_done_a,12_male.wav,the guy in front has just done a,the guy in front has just done a,the guy in front has just done a
\voice\opponents\the_car_ahead_has_just_done_a,2_male.wav,the guy ahead has just done a,the guy ahead has just done a,the guy ahead has just done a
\voice\opponents\the_car_ahead_has_just_done_a,3_male.wav,the guy ahead has just done a,the guy ahead has just done a,the guy ahead has just done a
\voice\opponents\the_car_ahead_has_just_done_a,4.wav,the car in front has just posted a,the car in front has just posted a,the car in front has just posted a
\voice\opponents\the_car_ahead_has_just_done_a,5_male.wav,the guy ahead has just posted a,the guy ahead has just posted a,the guy ahead has just posted a
\voice\opponents\the_car_ahead_has_just_done_a,6_male.wav,the guy ahead's lap time is a,the guy ahead's lap time is a,the guy ahead's lap time is a
\voice\opponents\the_car_ahead_has_just_done_a,7_male.wav,the guy ahead's last lap time is a,the guy ahead's last lap time is a,the guy ahead's last lap time is a
\voice\opponents\the_car_ahead_has_just_done_a,8.wav,the car in front's lap time is a,the car in front's lap time is a,the car in front's lap time is a
\voice\opponents\the_car_ahead_has_just_done_a,9_male.wav,the guy in front has just done a,the guy in front has just done a,the guy in front has just done a
\voice\opponents\the_car_ahead_is_now_on,4.wav,the car ahead is now on,the car ahead is now on,the car ahead is now on
\voice\opponents\the_car_ahead_is_now_on,5.wav,the car ahead is on,the car ahead is on,the car ahead is on
\voice\opponents\the_car_ahead_is_now_on,6.wav,the car ahead's now on,the car ahead's now on,the car ahead's now on
\voice\opponents\the_car_ahead_is_pitting,1.wav,the car ahead's pitting,the car ahead's pitting,the car ahead's pitting
\voice\opponents\the_car_ahead_is_pitting,2.wav,the car in front is pitting,the car in front is pitting,the car in front is pitting
\voice\opponents\the_car_ahead_is_pitting,3.wav,the car ahead's pitting now,the car ahead's pitting now,the car ahead's pitting now
\voice\opponents\the_car_behind_has_just_done_a,1.wav,the guy behind has just done a,the guy behind has just done a,the guy behind has just done a
\voice\opponents\the_car_behind_has_just_done_a,2.wav,the guy behind has just done a,the guy behind has just done a,the guy behind has just done a
\voice\opponents\the_car_behind_has_just_done_a,3.wav,the guy behind has just done a,the guy behind has just done a,the guy behind has just done a
\voice\opponents\the_car_behind_is_now_on,7.wav,the car behind is now on,the car behind is now on,the car behind is now on
\voice\opponents\the_car_behind_is_now_on,8.wav,the car behind is now on,the car behind is now on,the car behind is now on
\voice\opponents\the_car_behind_is_now_on,9.wav,the car behind is on,the car behind is on,the car behind is on
\voice\opponents\the_car_behind_is_pitting,1.wav,the car behind is pitting,the car behind is pitting,the car behind is pitting
\voice\opponents\the_car_behind_is_pitting,2.wav,the car behind's pitting now,the car behind's pitting now,the car behind's pitting now
\voice\opponents\the_car_behind_is_pitting,3.wav,the car behind's pitting,the car behind's pitting,the car behind's pitting
\voice\opponents\the_leader,1.wav,the leader,the leader,the leader
\voice\opponents\the_leader,2.wav,the leader,the leader,the leader
\voice\opponents\the_leader,3.wav,the leader,the leader,the leader
\voice\opponents\the_leader_has_just_done_a,1.wav,the leader has just done a,the leader has just done a,the leader has just done a
\voice\opponents\the_leader_has_just_done_a,2.wav,the leader has just done a,the leader has just done a,the leader has just done a
\voice\opponents\the_leader_has_just_done_a,3.wav,the leader has just done a,the leader has just done a,the leader has just done a
\voice\opponents\the_leader_is_now_on,1.wav,the leader is now on,the leader is now on,the leader is now on
\voice\opponents\the_leader_is_now_on,2.wav,the leader is now on,the leader is now on,the leader is now on
\voice\opponents\the_leader_is_now_on,3.wav,the leader is now on,the leader is now on,the leader is now on
\voice\opponents\the_leader_is_pitting,1.wav,the leader's pitting now,the leader's pitting now,the leader's pitting now
\voice\opponents\the_leader_is_pitting,2.wav,the leader is pitting now,the leader is pitting now,the leader is pitting now
\voice\opponents\the_leader_is_pitting,3.wav,lead car's pitting,lead car's pitting,lead car's pitting
\voice\opponents\we_are,1.wav,we are,we are,we are
\voice\opponents\we_are,2.wav,we are,we are,we are
\voice\opponents\we_are,3.wav,that's us,that's us,that's us
\voice\penalties\blue_move_now_or_be_penalized,1.wav,"blue flag, move over or we will be penalized","blue flag, move over or we will be penalized","blue flag, move over or we will be penalized"
\voice\penalties\blue_move_now_or_be_penalized,2.wav,"let this guy through, or we're gonna get penalized","let this guy through, or we're gonna get penalized","let this guy through, or we're gonna get penalized"
\voice\penalties\blue_move_now_or_be_penalized,3.wav,"blue flag, let him go or we'll be penalized","blue flag, let him go or we'll be penalized","blue flag, let him go or we'll be penalized"
\voice\penalties\blue_move_now_or_be_penalized,4.wav,"blue flag, let him go or we'll get a penalty","blue flag, let him go or we'll get a penalty","blue flag, let him go or we'll get a penalty"
\voice\penalties\blue_move_now_or_be_penalized,5.wav,"blue flag, move now or we'll be penalized","blue flag, move now or we'll be penalized","blue flag, move now or we'll be penalized"
\voice\penalties\blue_move_now_or_be_penalized,6.wav,"blue flag, you've got to let this guy through or they'll give us a penalty","blue flag, you've got to let this guy through or they'll give us a penalty","blue flag, you've got to let this guy through or they'll give us a penalty"
\voice\penalties\blue_move_now_or_be_penalized,7.wav,"let this guy through or we'll be penalized, blue flag","let this guy through or we'll be penalized, blue flag","let this guy through or we'll be penalized, blue flag"
\voice\penalties\blue_move_now_or_be_penalized,8.wav,"blue flag, let him go or we'll get a penalty","blue flag, let him go or we'll get a penalty","blue flag, let him go or we'll get a penalty"
\voice\penalties\car_to_car_collision,1.wav,take care please,take care please,take care please
\voice\penalties\car_to_car_collision,2.wav,be careful,be careful,be careful
\voice\penalties\car_to_car_collision,3.wav,be careful,be careful,be careful
\voice\penalties\car_to_car_collision,4.wav,"come on, be careful","come on, be careful","come on, be careful"
\voice\penalties\car_to_car_collision,5.wav,be careful,be careful,be careful
\voice\penalties\car_to_car_collision,6.wav,"come on, wake up","come on, wake up","come on, wake up"
\voice\penalties\car_to_car_collision,7.wav,"come on, wake up","come on, wake up","come on, wake up"
\voice\penalties\car_to_car_collision,8.wav,be careful please,be careful please,be careful please
\voice\penalties\cut_track_in_prac_or_qual,1.wav,watch those track limits,watch those track limits,watch those track limits
\voice\penalties\cut_track_in_prac_or_qual,10.wav,"track limits, this lap will be deleted","track limits, this lap will be deleted","track limits, this lap will be deleted"
\voice\penalties\cut_track_in_prac_or_qual,11.wav,"watch those track limits, they'll delete this lap","watch those track limits, they'll delete this lap","watch those track limits, they'll delete this lap"
\voice\penalties\cut_track_in_prac_or_qual,12.wav,"this lap won't count, you've cut the track","this lap won't count, you've cut the track","this lap won't count, you've cut the track"
\voice\penalties\cut_track_in_prac_or_qual,13.wav,"the stewards have warned us for cutting the track, they'll delete this lap","the stewards have warned us for cutting the track, they'll delete this lap","the stewards have warned us for cutting the track, they'll delete this lap"
\voice\penalties\cut_track_in_prac_or_qual,14.wav,"this lap will be deleted, watch the track limits","this lap will be deleted, watch the track limits","this lap will be deleted, watch the track limits"
\voice\penalties\cut_track_in_prac_or_qual,15_op_prefix_oh_dear.wav,"come on, keep it between the lines, they'll delete this lap","come on, keep it between the lines, they'll delete this lap","come on, keep it between the lines, they'll delete this lap"
\voice\penalties\cut_track_in_prac_or_qual,16.wav,"come on, keep it between the white lines, this lap won't count","come on, keep it between the white lines, this lap won't count","come on, keep it between the white lines, this lap won't count"
\voice\penalties\cut_track_in_prac_or_qual,17.wav,"this lap won't count, watch those track limits","this lap won't count, watch those track limits","this lap won't count, watch those track limits"
\voice\penalties\cut_track_in_prac_or_qual,18.wav,"this lap will be deleted, watch the track limits","this lap will be deleted, watch the track limits","this lap will be deleted, watch the track limits"
\voice\penalties\cut_track_in_prac_or_qual,19_op_prefix_oh_dear.wav,"come on, man, watch them track limits, this lap won't count","come on, man, watch them track limits, this lap won't count","come on, man, watch them track limits, this lap won't count"
\voice\penalties\cut_track_in_prac_or_qual,2.wav,keep it between the white lines,keep it between the white lines,keep it between the white lines
\voice\penalties\cut_track_in_prac_or_qual,20.wav,"track limits, this lap will be deleted","track limits, this lap will be deleted","track limits, this lap will be deleted"
\voice\penalties\cut_track_in_prac_or_qual,21.wav,"they'll delete this lap, you've cut the track","they'll delete this lap, you've cut the track","they'll delete this lap, you've cut the track"
\voice\penalties\cut_track_in_prac_or_qual,22.wav,"track limits, the lap won't count","track limits, the lap won't count","track limits, the lap won't count"
\voice\penalties\cut_track_in_prac_or_qual,23.wav,"come on, watch those track limits, this lap will be deleted","come on, watch those track limits, this lap will be deleted","come on, watch those track limits, this lap will be deleted"
\voice\penalties\cut_track_in_prac_or_qual,24.wav,"this lap will be invalidated, watch the track limits","this lap will be invalidated, watch the track limits","this lap will be invalidated, watch the track limits"
\voice\penalties\cut_track_in_prac_or_qual,3.wav,you've gone outside of track limits there,you've gone outside of track limits there,you've gone outside of track limits there
\voice\penalties\cut_track_in_prac_or_qual,4.wav,watch those track limits,watch those track limits,watch those track limits
\voice\penalties\cut_track_in_prac_or_qual,5.wav,"track limits, come on, keep it between the white lines","track limits, come on, keep it between the white lines","track limits, come on, keep it between the white lines"
\voice\penalties\cut_track_in_prac_or_qual,6.wav,"track limits, they'll invalidate this lap","track limits, they'll invalidate this lap","track limits, they'll invalidate this lap"
\voice\penalties\cut_track_in_prac_or_qual,7.wav,"track limits, come on, this lap won't count","track limits, come on, this lap won't count","track limits, come on, this lap won't count"
\voice\penalties\cut_track_in_prac_or_qual,8.wav,"this lap won't count, track limits","this lap won't count, track limits","this lap won't count, track limits"
\voice\penalties\cut_track_in_prac_or_qual,9_op_prefix_oh_dear.wav,"track limits, come on, this lap will be deleted","track limits, come on, this lap will be deleted","track limits, come on, this lap will be deleted"
\voice\penalties\cut_track_in_prac_or_qual_next_invalid,1_op__prefix_oh_dear.wav,"track limits, come on, concentrate, they're gonna delete the next lap, too","track limits, come on, concentrate, they're gonna delete the next lap, too","track limits, come on, concentrate, they're gonna delete the next lap, too"
\voice\penalties\cut_track_in_prac_or_qual_next_invalid,2.wav,"track limits, they'll delete this lap and the next one","track limits, they'll delete this lap and the next one","track limits, they'll delete this lap and the next one"
\voice\penalties\cut_track_in_prac_or_qual_next_invalid,3.wav,"you've cut the track, they're gonna delete the lap and they'll delete the next one, too","you've cut the track, they're gonna delete the lap and they'll delete the next one, too","you've cut the track, they're gonna delete the lap and they'll delete the next one, too"
\voice\penalties\cut_track_in_prac_or_qual_next_invalid,4_op_prefix_bad_luck.wav,"you've gone out of track limits, they'll delete this lap and the one after it","you've gone out of track limits, they'll delete this lap and the one after it","you've gone out of track limits, they'll delete this lap and the one after it"
\voice\penalties\cut_track_in_prac_or_qual_next_invalid,5.wav,"track limits, come on, they're gonna delete this lap and they'll delete the next one, too","track limits, come on, they're gonna delete this lap and they'll delete the next one, too","track limits, come on, they're gonna delete this lap and they'll delete the next one, too"
\voice\penalties\cut_track_in_prac_or_qual_next_invalid,6.wav,"come on, concentrate, keep it between the white lines, you've lost this lap and the next one","come on, concentrate, keep it between the white lines, you've lost this lap and the next one","come on, concentrate, keep it between the white lines, you've lost this lap and the next one"
\voice\penalties\cut_track_in_prac_or_qual_next_invalid,7.wav,"track limits, they'll delete the next lap as well as this one","track limits, they'll delete the next lap as well as this one","track limits, they'll delete the next lap as well as this one"
\voice\penalties\cut_track_in_prac_or_qual_next_invalid,8.wav,"keep it between the white lines, they'll delete the lap and they'll delete the next one, too","keep it between the white lines, they'll delete the lap and they'll delete the next one, too","keep it between the white lines, they'll delete the lap and they'll delete the next one, too"
\voice\penalties\cut_track_in_race,1.wav,"the stewards have warned us for cutting the track, keep it between the white lines","the stewards have warned us for cutting the track, keep it between the white lines","the stewards have warned us for cutting the track, keep it between the white lines"
\voice\penalties\cut_track_in_race,10.wav,watch those track limits or we'll get a penalty,watch those track limits or we'll get a penalty,watch those track limits or we'll get a penalty
\voice\penalties\cut_track_in_race,11.wav,"the stewards have warned us about track limits, keep it between the lines","the stewards have warned us about track limits, keep it between the lines","the stewards have warned us about track limits, keep it between the lines"
\voice\penalties\cut_track_in_race,12_op_prefix_oh_dear.wav,"come on, track limits","come on, track limits","come on, track limits"
\voice\penalties\cut_track_in_race,13_op_prefix_oh_dear.wav,"track limits, come on","track limits, come on","track limits, come on"
\voice\penalties\cut_track_in_race,14.wav,"keep it between the lines, track limits","keep it between the lines, track limits","keep it between the lines, track limits"
\voice\penalties\cut_track_in_race,15.wav,"watch those track limits, we don't want a penalty","watch those track limits, we don't want a penalty","watch those track limits, we don't want a penalty"
\voice\penalties\cut_track_in_race,16.wav,we've been warned about track limits,we've been warned about track limits,we've been warned about track limits
\voice\penalties\cut_track_in_race,17.wav,"you've gone outside track limits, come on, keep it between the lines","you've gone outside track limits, come on, keep it between the lines","you've gone outside track limits, come on, keep it between the lines"
\voice\penalties\cut_track_in_race,18.wav,watch the track limits,watch the track limits,watch the track limits
\voice\penalties\cut_track_in_race,19.wav,we've been warned about track limits,we've been warned about track limits,we've been warned about track limits
\voice\penalties\cut_track_in_race,2.wav,keep it between the white lines or we'll get a penalty,keep it between the white lines or we'll get a penalty,keep it between the white lines or we'll get a penalty
\voice\penalties\cut_track_in_race,20.wav,"watch the track limits, we'll get a penalty if we don't","watch the track limits, we'll get a penalty if we don't","watch the track limits, we'll get a penalty if we don't"
\voice\penalties\cut_track_in_race,21.wav,keep it within the track limits,keep it within the track limits,keep it within the track limits
\voice\penalties\cut_track_in_race,22.wav,the stewards have warned us about track limits,the stewards have warned us about track limits,the stewards have warned us about track limits
\voice\penalties\cut_track_in_race,23.wav,watch those track limits,watch those track limits,watch those track limits
\voice\penalties\cut_track_in_race,3.wav,we just had a warning for cutting the track,we just had a warning for cutting the track,we just had a warning for cutting the track
\voice\penalties\cut_track_in_race,4.wav,watch those track limits,watch those track limits,watch those track limits
\voice\penalties\cut_track_in_race,5.wav,"track limits, come on, keep it between the white lines","track limits, come on, keep it between the white lines","track limits, come on, keep it between the white lines"
\voice\penalties\cut_track_in_race,6_op_prefix_oh_dear.wav,"track limits, come on","track limits, come on","track limits, come on"
\voice\penalties\cut_track_in_race,7.wav,"come on, track limits","come on, track limits","come on, track limits"
\voice\penalties\cut_track_in_race,8.wav,we've been warned about track limits,we've been warned about track limits,we've been warned about track limits
\voice\penalties\cut_track_in_race,9.wav,"come on, track limits, keep it between the lines","come on, track limits, keep it between the lines","come on, track limits, keep it between the lines"
\voice\penalties\cut_track_prac_or_qual_1,1.wav,"they'll invalidate this lap, track limits","they'll invalidate this lap, track limits","they'll invalidate this lap, track limits"
\voice\penalties\cut_track_prac_or_qual_1,10.wav,"track limits, this lap will be deleted","track limits, this lap will be deleted","track limits, this lap will be deleted"
\voice\penalties\cut_track_prac_or_qual_1,12.wav,"this lap won't count, you cut the track","this lap won't count, you cut the track","this lap won't count, you cut the track"
\voice\penalties\cut_track_prac_or_qual_1,1_rq_suffix_please.wav,mind these track limits,mind these track limits,mind these track limits
\voice\penalties\cut_track_prac_or_qual_1,2.wav,"track limits, this lap will be deleted","track limits, this lap will be deleted","track limits, this lap will be deleted"
\voice\penalties\cut_track_prac_or_qual_1,20.wav,"track limits, this lap will be deleted","track limits, this lap will be deleted","track limits, this lap will be deleted"
\voice\penalties\cut_track_prac_or_qual_1,21.wav,"they'll delete this lap, you've cut the track","they'll delete this lap, you've cut the track","they'll delete this lap, you've cut the track"
\voice\penalties\cut_track_prac_or_qual_1,24.wav,"this lap will be invalidated, watch the track limits","this lap will be invalidated, watch the track limits","this lap will be invalidated, watch the track limits"
\voice\penalties\cut_track_prac_or_qual_1,2_op_prefix_ok.wav,we need to watch the track limits,we need to watch the track limits,we need to watch the track limits
\voice\penalties\cut_track_prac_or_qual_1,3.wav,"they'll delete this lap, track limits","they'll delete this lap, track limits","they'll delete this lap, track limits"
\voice\penalties\cut_track_prac_or_qual_1,3_op_prefix_ok.wav,we need to watch these track limits,we need to watch these track limits,we need to watch these track limits
\voice\penalties\cut_track_prac_or_qual_1,4.wav,you're outside of track limits there,you're outside of track limits there,you're outside of track limits there
\voice\penalties\cut_track_prac_or_qual_1,4_rq_suffix_please.wav,watch the track limits,watch the track limits,watch the track limits
\voice\penalties\cut_track_prac_or_qual_1,5.wav,"track limits, keep it between the lines","track limits, keep it between the lines","track limits, keep it between the lines"
\voice\penalties\cut_track_prac_or_qual_1,6.wav,track limits,track limits,track limits
\voice\penalties\cut_track_prac_or_qual_1,7.wav,"track limits, they'll invalidate this lap","track limits, they'll invalidate this lap","track limits, they'll invalidate this lap"
\voice\penalties\cut_track_prac_or_qual_1,8.wav,you've gone outside of track limits there,you've gone outside of track limits there,you've gone outside of track limits there
\voice\penalties\cut_track_prac_or_qual_2,1.wav,"that's another cut, this lap will be deleted","that's another cut, this lap will be deleted","that's another cut, this lap will be deleted"
\voice\penalties\cut_track_prac_or_qual_2,13.wav,"the stewards have warned us for cutting the track, they'll delete this lap","the stewards have warned us for cutting the track, they'll delete this lap","the stewards have warned us for cutting the track, they'll delete this lap"
\voice\penalties\cut_track_prac_or_qual_2,14.wav,"this lap will be deleted, watch the track limits","this lap will be deleted, watch the track limits","this lap will be deleted, watch the track limits"
\voice\penalties\cut_track_prac_or_qual_2,17.wav,"this lap won't count, watch those track limits","this lap won't count, watch those track limits","this lap won't count, watch those track limits"
\voice\penalties\cut_track_prac_or_qual_2,1_op_prefix_ok.wav,"that's another cut, track limits","that's another cut, track limits","that's another cut, track limits"
\voice\penalties\cut_track_prac_or_qual_2,2.wav,"track limits, they'll delete this lap","track limits, they'll delete this lap","track limits, they'll delete this lap"
\voice\penalties\cut_track_prac_or_qual_2,22.wav,"track limits, the lap won't count","track limits, the lap won't count","track limits, the lap won't count"
\voice\penalties\cut_track_prac_or_qual_2,2_rq_suffix_please.wav,watch these track limits,watch these track limits,watch these track limits
\voice\penalties\cut_track_prac_or_qual_2,3.wav,"come on, track limits, that's another cut","come on, track limits, that's another cut","come on, track limits, that's another cut"
\voice\penalties\cut_track_prac_or_qual_2,3_op_suffix_please.wav,stay within the track limits,stay within the track limits,stay within the track limits
\voice\penalties\cut_track_prac_or_qual_2,4.wav,"you've gone out of track limits again, they'll delete this lap","you've gone out of track limits again, they'll delete this lap","you've gone out of track limits again, they'll delete this lap"
\voice\penalties\cut_track_prac_or_qual_2,4_op_suffix_please.wav,"they'll delete this lap, stay within the track limits","they'll delete this lap, stay within the track limits","they'll delete this lap, stay within the track limits"
\voice\penalties\cut_track_prac_or_qual_2,5.wav,keep it between the white lines,keep it between the white lines,keep it between the white lines
\voice\penalties\cut_track_prac_or_qual_2,6.wav,watch those track limits,watch those track limits,watch those track limits
\voice\penalties\cut_track_prac_or_qual_2,8.wav,"this lap won't count, track limits","this lap won't count, track limits","this lap won't count, track limits"
\voice\penalties\cut_track_prac_or_qual_3,11.wav,"watch those track limits, they'll delete this lap","watch those track limits, they'll delete this lap","watch those track limits, they'll delete this lap"
\voice\penalties\cut_track_prac_or_qual_3,16.wav,"come on, keep it between the white lines, this lap won't count","come on, keep it between the white lines, this lap won't count","come on, keep it between the white lines, this lap won't count"
\voice\penalties\cut_track_prac_or_qual_3,18.wav,"this lap will be deleted, watch those track limits","this lap will be deleted, watch those track limits","this lap will be deleted, watch those track limits"
\voice\penalties\cut_track_prac_or_qual_3,1_op_prefix_bad_luck.wav,"that's another deleted lap, track limits","that's another deleted lap, track limits","that's another deleted lap, track limits"
\voice\penalties\cut_track_prac_or_qual_3,23.wav,"come on, watch those track limits, this lap will be deleted","come on, watch those track limits, this lap will be deleted","come on, watch those track limits, this lap will be deleted"
\voice\penalties\cut_track_prac_or_qual_3,2_op_prefix_bad_luck.wav,we've got to pay attention to the track limits,we've got to pay attention to the track limits,we've got to pay attention to the track limits
\voice\penalties\cut_track_prac_or_qual_3,3_op_prefix_oh_dear.wav,"track limits, come on","track limits, come on","track limits, come on"
\voice\penalties\cut_track_prac_or_qual_3,4.wav,watch those track limits,watch those track limits,watch those track limits
\voice\penalties\cut_track_prac_or_qual_3,4_op_prefix_oh_dear.wav,"you keep cutting, come on, track limits","you keep cutting, come on, track limits","you keep cutting, come on, track limits"
\voice\penalties\cut_track_prac_or_qual_3,5.wav,"track limits, come on, keep it between the white lines","track limits, come on, keep it between the white lines","track limits, come on, keep it between the white lines"
\voice\penalties\cut_track_prac_or_qual_3,7.wav,"track limits, come on, this lap won't count","track limits, come on, this lap won't count","track limits, come on, this lap won't count"
\voice\penalties\cut_track_prac_or_qual_3,sweary_1.wav,just watch these fucking track limits,just watch these fucking track limits,just watch these fucking track limits
\voice\penalties\cut_track_prac_or_qual_3,sweary_2.wav,"ah shit, man, that's another lap deleted, track limits","ah shit, man, that's another lap deleted, track limits","ah shit, man, that's another lap deleted, track limits"
\voice\penalties\cut_track_prac_or_qual_3,sweary_3.wav,"come on, watch these fucking track limits","come on, watch these fucking track limits","come on, watch these fucking track limits"
\voice\penalties\cut_track_prac_or_qual_3,sweary_4.wav,"come on, track limits, you're starting to take the piss now","come on, track limits, you're starting to take the piss now","come on, track limits, you're starting to take the piss now"
\voice\penalties\cut_track_prac_or_qual_4,1.wav,"come on, at least try and keep it on the track","come on, at least try and keep it on the track","come on, at least try and keep it on the track"
\voice\penalties\cut_track_prac_or_qual_4,15_op_prefix_oh_dear.wav,"come on, keep it between the lines, they'll delete this lap","come on, keep it between the lines, they'll delete this lap","come on, keep it between the lines, they'll delete this lap"
\voice\penalties\cut_track_prac_or_qual_4,19_op_prefix_oh_dear.wav,"come on, man, watch them track limits, this lap won't count","come on, man, watch them track limits, this lap won't count","come on, man, watch them track limits, this lap won't count"
\voice\penalties\cut_track_prac_or_qual_4,1_op_prefix_oh_dear.wav,"lap deleted, this is getting silly","lap deleted, this is getting silly","lap deleted, this is getting silly"
\voice\penalties\cut_track_prac_or_qual_4,2.wav,"another lap deleted, pay attention","another lap deleted, pay attention","another lap deleted, pay attention"
\voice\penalties\cut_track_prac_or_qual_4,2_op_prefix_oh_dear.wav,"track limits, what the hell's wrong with you","track limits, what the hell's wrong with you","track limits, what the hell's wrong with you"
\voice\penalties\cut_track_prac_or_qual_4,3.wav,"track limits, again","track limits, again","track limits, again"
\voice\penalties\cut_track_prac_or_qual_4,3_op_prefix_oh_dear.wav,"track limits, come on, concentrate","track limits, come on, concentrate","track limits, come on, concentrate"
\voice\penalties\cut_track_prac_or_qual_4,4.wav,"come on, you're still cutting, track limits","come on, you're still cutting, track limits","come on, you're still cutting, track limits"
\voice\penalties\cut_track_prac_or_qual_4,9_op_prefix_oh_dear.wav,"track limits, come on, this lap will be deleted","track limits, come on, this lap will be deleted","track limits, come on, this lap will be deleted"
\voice\penalties\cut_track_prac_or_qual_4,sweary_5.wav,"come on, track limits, you're taking the absolute piss now","come on, track limits, you're taking the absolute piss now","come on, track limits, you're taking the absolute piss now"
\voice\penalties\cut_track_prac_or_qual_4,sweary_6.wav,"come on, this is bollocks, stop cutting","come on, this is bollocks, stop cutting","come on, this is bollocks, stop cutting"
\voice\penalties\cut_track_prac_or_qual_4,sweary_7.wav,stop fucking cutting,stop fucking cutting,stop fucking cutting
\voice\penalties\cut_track_prac_or_qual_4,sweary_8.wav,"bloody hell, man, track limits, come on","bloody hell, man, track limits, come on","bloody hell, man, track limits, come on"
\voice\penalties\cut_track_race_1,1.wav,"the stewards have warned us for cutting the track, keep it between the white lines","the stewards have warned us for cutting the track, keep it between the white lines","the stewards have warned us for cutting the track, keep it between the white lines"
\voice\penalties\cut_track_race_1,10.wav,"track limits, watch those lines","track limits, watch those lines","track limits, watch those lines"
\voice\penalties\cut_track_race_1,11.wav,"the stewards have warned us about track limits, keep it between the lines","the stewards have warned us about track limits, keep it between the lines","the stewards have warned us about track limits, keep it between the lines"
\voice\penalties\cut_track_race_1,16.wav,we've been warned about track limits,we've been warned about track limits,we've been warned about track limits
\voice\penalties\cut_track_race_1,19.wav,we've been warned about track limits,we've been warned about track limits,we've been warned about track limits
\voice\penalties\cut_track_race_1,1_op_prefix_ok.wav,"we've gone out of track limits, keep it between the white lines","we've gone out of track limits, keep it between the white lines","we've gone out of track limits, keep it between the white lines"
\voice\penalties\cut_track_race_1,1_rq_suffix_please.wav,"we've had a cut warning, keep it tidy","we've had a cut warning, keep it tidy","we've had a cut warning, keep it tidy"
\voice\penalties\cut_track_race_1,21.wav,keep it within the track limits,keep it within the track limits,keep it within the track limits
\voice\penalties\cut_track_race_1,2_op_prefix_ok.wav,we've just cut the track,we've just cut the track,we've just cut the track
\voice\penalties\cut_track_race_1,2_op_suffix_please.wav,"you cut the track, keep it nice and tidy","you cut the track, keep it nice and tidy","you cut the track, keep it nice and tidy"
\voice\penalties\cut_track_race_1,3.wav,we just had a warning for cutting the track,we just had a warning for cutting the track,we just had a warning for cutting the track
\voice\penalties\cut_track_race_1,3_rq_suffix_please.wav,stay between the lines,stay between the lines,stay between the lines
\voice\penalties\cut_track_race_1,4.wav,track limits,track limits,track limits
\voice\penalties\cut_track_race_1,4_rq_suffix_please.wav,pay attention to track limits,pay attention to track limits,pay attention to track limits
\voice\penalties\cut_track_race_2,1.wav,you gotta watch these track limits,you gotta watch these track limits,you gotta watch these track limits
\voice\penalties\cut_track_race_2,10.wav,watch those track limits or we'll get a penalty,watch those track limits or we'll get a penalty,watch those track limits or we'll get a penalty
\voice\penalties\cut_track_race_2,14.wav,"keep it between the lines, track limits","keep it between the lines, track limits","keep it between the lines, track limits"
\voice\penalties\cut_track_race_2,15.wav,"watch those track limits, we don't want a penalty","watch those track limits, we don't want a penalty","watch those track limits, we don't want a penalty"
\voice\penalties\cut_track_race_2,17.wav,"you've gone outside track limits, come on, keep it between the lines","you've gone outside track limits, come on, keep it between the lines","you've gone outside track limits, come on, keep it between the lines"
