audio_path,audio_filename,subtitle,text_for_tts,original_english
\voice\mandatory_pit_stops\confirm_change_no_tyres,1.wav,收到，下一停站不换轮胎,收到，下一停站不换轮胎,"copy that, no tyres at the next stop"
\voice\mandatory_pit_stops\confirm_change_no_tyres,2.wav,明白了，这次不换轮胎,明白了，这次不换轮胎,"understood, we're not gonna change the tyres this time around"
\voice\mandatory_pit_stops\confirm_change_no_tyres,3.wav,收到，下一进站不换轮胎,收到，下一进站不换轮胎,"acknowledged, no tyres at the next pit stop"
\voice\mandatory_pit_stops\confirm_change_no_tyres,4.wav,收到，下一停站不换胎,收到，下一停站不换胎,"copy that, no tyre change at the next stop"
\voice\mandatory_pit_stops\confirm_change_no_tyres,5.wav,明白，下一圈进站不换轮胎,明白，下一圈进站不换轮胎,"understood, no tyres for the next pit stop"
\voice\mandatory_pit_stops\confirm_change_rear_left_only,1.wav,收到，只换右后胎,收到，只换右后胎,"acknowledged, we'll change rear left only"
\voice\mandatory_pit_stops\confirm_change_rear_left_only,2.wav,收到，只换右后胎,收到，只换右后胎,"acknowledged, we'll change rear left only"
\voice\mandatory_pit_stops\confirm_change_rear_left_only,3.wav,收到，只换右后胎,收到，只换右后胎,"acknowledged, we'll change rear left only"
\voice\mandatory_pit_stops\confirm_change_rear_left_only,4.wav,收到，只换右后胎,收到，只换右后胎,"acknowledged, we'll change rear left only"
\voice\mandatory_pit_stops\confirm_change_rear_right_only,1.wav,收到，只换右后胎,收到，只换右后胎,"acknowledged, we'll change rear right only"
\voice\mandatory_pit_stops\confirm_change_rear_right_only,2.wav,收到，只换右后胎,收到，只换右后胎,"acknowledged, we'll change rear right only"
\voice\mandatory_pit_stops\confirm_change_rear_right_only,3.wav,收到，只换右后胎,收到，只换右后胎,"acknowledged, we'll change rear right only"
\voice\mandatory_pit_stops\confirm_change_rear_right_only,4.wav,收到，只换右后胎,收到，只换右后胎,"acknowledged, we'll change rear right only"
\voice\mandatory_pit_stops\confirm_change_rear_tyres,1.wav,收到，只换后胎,收到，只换后胎,"copy that, we'll change rear tyres only"
\voice\mandatory_pit_stops\confirm_change_rear_tyres,2.wav,明白，只更换你的后胎,明白，只更换你的后胎,"understood, we're changing your rear tyres only"
\voice\mandatory_pit_stops\confirm_change_rear_tyres,3.wav,好的，我们只会更换你的后胎,好的，我们只会更换你的后胎,"okay, we'll change your rear tyres only"
\voice\mandatory_pit_stops\confirm_change_rear_tyres,4.wav,收到，只更换后胎,收到，只更换后胎,"acknowledged, we'll change the rear tyres only"
\voice\mandatory_pit_stops\confirm_change_rear_tyres,5.wav,收到，只换后胎,收到，只换后胎,"copy that, we're changing rear tyres only"
\voice\mandatory_pit_stops\confirm_change_rear_tyres,6.wav,明白，只换后胎,明白，只换后胎,"understood, rear tyres only"
\voice\mandatory_pit_stops\confirm_change_right_side_tyres,1.wav,收到，只换右侧轮胎,收到，只换右侧轮胎,"acknowledged, we'll change right side tyres only"
\voice\mandatory_pit_stops\confirm_change_right_side_tyres,2.wav,收到，只换右侧轮胎,收到，只换右侧轮胎,"acknowledged, we'll change right side tyres only"
\voice\mandatory_pit_stops\confirm_change_right_side_tyres,3.wav,收到，只换右侧轮胎,收到，只换右侧轮胎,"acknowledged, we'll change right side tyres only"
\voice\mandatory_pit_stops\confirm_change_right_side_tyres,4.wav,收到，只换右侧轮胎,收到，只换右侧轮胎,"acknowledged, we'll change right side tyres only"
\voice\mandatory_pit_stops\confirm_change_tyres,1.wav,收到，我们将更换轮胎,收到，我们将更换轮胎,"acknowledged, we'll change tyres"
\voice\mandatory_pit_stops\confirm_change_tyres,2.wav,收到，我们将更换轮胎,收到，我们将更换轮胎,"acknowledged, we'll change tyres"
\voice\mandatory_pit_stops\confirm_change_tyres,3.wav,收到，我们将更换轮胎,收到，我们将更换轮胎,"acknowledged, we'll change tyres"
\voice\mandatory_pit_stops\confirm_change_tyres,4.wav,收到，我们将更换轮胎,收到，我们将更换轮胎,"acknowledged, we'll change tyres"
\voice\mandatory_pit_stops\confirm_change_tyres,5.wav,收到，我们将更换轮胎,收到，我们将更换轮胎,"acknowledged, we'll change tyres"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,1.wav,明白，我们不会修复空气动力套件,明白，我们不会修复空气动力套件,"understood, we're not gonna fix the aero"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,2.wav,收到，这次不修理空气动力套件,收到，这次不修理空气动力套件,"copy that, no aero fixes this time"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,3.wav,收到，下一进站不修复空气动力套件,收到，下一进站不修复空气动力套件,"acknowledged, no aero fix at the next pit stop"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,4.wav,明白，我们不会修复空气动力套件,明白，我们不会修复空气动力套件,"understood, we're not gonna fix the aero"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,5.wav,收到，我们不会修复空气动力套件,收到，我们不会修复空气动力套件,"acknowledged, we're not gonna fix the aero"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,6.wav,收到，不修理空气动力套件,收到，不修理空气动力套件,"copy that, no aero fixes"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,1.wav,明白，我们不会修理悬挂,明白，我们不会修理悬挂,"understood, we won't fix the suspension"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,2.wav,收到，我们不会修复悬挂,收到，我们不会修复悬挂,"copy that, we're not gonna fix the suspension"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,3.wav,收到，我们不会修理悬挂,收到，我们不会修理悬挂,"acknowledged, we won't fix the suspension"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,4.wav,好的，我们不会修复悬挂,好的，我们不会修复悬挂,"okay, we're not gonna fix the suspension"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,5.wav,明白，我们不会修理悬挂,明白，我们不会修理悬挂,"understood, we won't fix the suspension"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,6.wav,收到，我们不会修复悬挂,收到，我们不会修复悬挂,"copy that, we're not gonna fix the suspension"
\voice\mandatory_pit_stops\confirm_dry_tyres,1.wav,确认，干胎,确认，干胎,"acknowledged, dry tyres"
\voice\mandatory_pit_stops\confirm_dry_tyres,2.wav,确认，干胎,确认，干胎,"acknowledged, dry tyres"
\voice\mandatory_pit_stops\confirm_dry_tyres,3.wav,确认，干胎,确认，干胎,"acknowledged, dry tyres"
\voice\mandatory_pit_stops\confirm_dry_tyres,4.wav,确认，干胎,确认，干胎,"acknowledged, dry tyres"
\voice\mandatory_pit_stops\confirm_dry_tyres,5.wav,确认，干胎,确认，干胎,"acknowledged, dry tyres"
\voice\mandatory_pit_stops\confirm_fit_tyre_set_intro,1.wav,收到，我们将安装轮胎组,收到，我们将安装轮胎组,"acknowledged, we'll fit tyre set"
\voice\mandatory_pit_stops\confirm_fit_tyre_set_intro,2.wav,收到，我们将安装轮胎组,收到，我们将安装轮胎组,"acknowledged, we'll fit tyre set"
\voice\mandatory_pit_stops\confirm_fit_tyre_set_intro,3.wav,收到，我们将安装轮胎组,收到，我们将安装轮胎组,"acknowledged, we'll fit tyre set"
\voice\mandatory_pit_stops\confirm_fit_tyre_set_intro,4.wav,收到，我们将安装轮胎组,收到，我们将安装轮胎组,"acknowledged, we'll fit tyre set"
\voice\mandatory_pit_stops\confirm_fit_tyre_set_intro,5.wav,收到，我们将安装轮胎组,收到，我们将安装轮胎组,"acknowledged, we'll fit tyre set"
\voice\mandatory_pit_stops\confirm_fix_all,1.wav,收到，我们会修复所有可以解决的问题,收到，我们会修复所有可以解决的问题,"acknowledged, we'll fix everything we can"
\voice\mandatory_pit_stops\confirm_fix_all,2.wav,收到，我们会修复所有可以解决的问题,收到，我们会修复所有可以解决的问题,"acknowledged, we'll fix everything we can"
\voice\mandatory_pit_stops\confirm_fix_all,3.wav,收到，我们会修复所有可以解决的问题,收到，我们会修复所有可以解决的问题,"acknowledged, we'll fix everything we can"
\voice\mandatory_pit_stops\confirm_fix_all,4.wav,收到，我们会修复所有可以解决的问题,收到，我们会修复所有可以解决的问题,"acknowledged, we'll fix everything we can"
\voice\mandatory_pit_stops\confirm_fix_all_aero,1.wav,明白，我们会修复前部和后部的空气动力套件,明白，我们会修复前部和后部的空气动力套件,"understood, we'll fix front and rear aero"
\voice\mandatory_pit_stops\confirm_fix_all_aero,2.wav,收到，我们会修复你的前部和后部空气动力套件,收到，我们会修复你的前部和后部空气动力套件,"copy that, we'll fix your front and your rear aero"
\voice\mandatory_pit_stops\confirm_fix_all_aero,3.wav,已确认，我们将修复前部和后部空气动力套件,已确认，我们将修复前部和后部空气动力套件,"acknowledged, we'll fix front and rear aero"
\voice\mandatory_pit_stops\confirm_fix_all_aero,4.wav,好的，我们会修复你的前部和后部空气动力套件,好的，我们会修复你的前部和后部空气动力套件,"okay, we'll fix your front and your rear aero"
\voice\mandatory_pit_stops\confirm_fix_all_aero,5.wav,明白，我们会修复前部和后部的空气动力套件,明白，我们会修复前部和后部的空气动力套件,"understood, we'll fix the front and rear aero"
\voice\mandatory_pit_stops\confirm_fix_body,1.wav,收到，我们将修复车身,收到，我们将修复车身,"acknowledged, we'll fix the bodywork"
\voice\mandatory_pit_stops\confirm_fix_body,2.wav,收到，我们将修复车身,收到，我们将修复车身,"acknowledged, we'll fix the bodywork"
\voice\mandatory_pit_stops\confirm_fix_body,3.wav,收到，我们将修复车身,收到，我们将修复车身,"acknowledged, we'll fix the bodywork"
\voice\mandatory_pit_stops\confirm_fix_body,4.wav,收到，我们将修复车身,收到，我们将修复车身,"acknowledged, we'll fix the bodywork"
\voice\mandatory_pit_stops\confirm_fix_body,5.wav,收到，我们将修复车身,收到，我们将修复车身,"acknowledged, we'll fix the bodywork"
\voice\mandatory_pit_stops\confirm_fix_front_aero,1.wav,收到，我们会修复前部空气动力套件,收到，我们会修复前部空气动力套件,"copy that, we'll fix the front aero"
\voice\mandatory_pit_stops\confirm_fix_front_aero,2.wav,明白，我们正在修复前部空气动力套件,明白，我们正在修复前部空气动力套件,"understood, we're fixing the front aero"
\voice\mandatory_pit_stops\confirm_fix_front_aero,3.wav,好的，我们要修复前部空气动力套件,好的，我们要修复前部空气动力套件,"okay, we're gonna fix the front aero"
\voice\mandatory_pit_stops\confirm_fix_front_aero,4.wav,收到，我们将只修复前部空气动力套件,收到，我们将只修复前部空气动力套件,"acknowledged, we'll fix the front aero only"
\voice\mandatory_pit_stops\confirm_fix_front_aero,5.wav,收到，我们将只修复前部空气动力套件,收到，我们将只修复前部空气动力套件,"copy that, we'll fix the front aero only"
\voice\mandatory_pit_stops\confirm_fix_nothing,1.wav,确认，无需维修,确认，无需维修,"acknowledged, no repairs"
\voice\mandatory_pit_stops\confirm_fix_nothing,2.wav,确认，无需维修,确认，无需维修,"acknowledged, no repairs"
\voice\mandatory_pit_stops\confirm_fix_nothing,3.wav,确认，无需维修,确认，无需维修,"acknowledged, no repairs"
\voice\mandatory_pit_stops\confirm_fix_nothing,4.wav,确认，无需维修,确认，无需维修,"acknowledged, no repairs"
\voice\mandatory_pit_stops\confirm_fix_rear_aero,1.wav,明白，只修复后部空气动力套件,明白，只修复后部空气动力套件,"understood, we're fixing rear aero only"
\voice\mandatory_pit_stops\confirm_fix_rear_aero,2.wav,收到，仅后空气动力套件,收到，仅后空气动力套件,"copy that, rear aero only"
\voice\mandatory_pit_stops\confirm_fix_rear_aero,3.wav,收到，我们将只修复后部空气动力套件,收到，我们将只修复后部空气动力套件,"acknowledged, we'll fix the rear aero only"
\voice\mandatory_pit_stops\confirm_fix_rear_aero,4.wav,好的，下一进站只修复后部空气动力套件,好的，下一进站只修复后部空气动力套件,"okay, we'll fix rear aero only at the next stop"
\voice\mandatory_pit_stops\confirm_fix_rear_aero,5.wav,明白，我们只修复后部空气动力套件,明白，我们只修复后部空气动力套件,"understood, we're fixing the rear aero only"
\voice\mandatory_pit_stops\confirm_fix_suspension,1.wav,明白，将在下次进站时修复悬挂,明白，将在下次进站时修复悬挂,"understood, we'll fix the suspension at the next stop"
\voice\mandatory_pit_stops\confirm_fix_suspension,2.wav,收到，我们会修复悬挂,收到，我们会修复悬挂,"copy that, we'll fix the suspension"
\voice\mandatory_pit_stops\confirm_fix_suspension,3.wav,好的，我们将在下一个停站时修复悬挂,好的，我们将在下一个停站时修复悬挂,"okay, we're gonna fix the suspension at the next stop"
\voice\mandatory_pit_stops\confirm_fix_suspension,4.wav,收到，我们将修复悬挂,收到，我们将修复悬挂,"acknowledged, we'll fix the suspension"
\voice\mandatory_pit_stops\confirm_fix_suspension,5.wav,好的，我们要修复悬挂,好的，我们要修复悬挂,"okay, we're gonna fix the suspension"
\voice\mandatory_pit_stops\confirm_fix_suspension,6.wav,收到，将在下次进站时修复悬挂,收到，将在下次进站时修复悬挂,"copy that, we're gonna fix the suspension at the next stop"
\voice\mandatory_pit_stops\confirm_hard_tyres,1.wav,明白，硬胎,明白，硬胎,"understood, hard tyres"
\voice\mandatory_pit_stops\confirm_hard_tyres,2.wav,收到，我们将使用硬胎,收到，我们将使用硬胎,"copy that, we're going for hard tyres"
\voice\mandatory_pit_stops\confirm_hard_tyres,3.wav,好的，我们将安装硬胎,好的，我们将安装硬胎,"okay, we'll put hard tyres on"
\voice\mandatory_pit_stops\confirm_hard_tyres,4.wav,确认，硬胎,确认，硬胎,"acknowledged, hard tyres"
\voice\mandatory_pit_stops\confirm_hard_tyres,5.wav,好的，我们将使用硬胎,好的，我们将使用硬胎,"okay, we're going for hard tyres"
\voice\mandatory_pit_stops\confirm_hypersoft_tyres,1.wav,确认，超软胎,确认，超软胎,"acknowledged, hyper-soft tyres"
\voice\mandatory_pit_stops\confirm_hypersoft_tyres,2.wav,确认，超软胎,确认，超软胎,"acknowledged, hyper-soft tyres"
\voice\mandatory_pit_stops\confirm_hypersoft_tyres,3.wav,确认，超软胎,确认，超软胎,"acknowledged, hyper-soft tyres"
\voice\mandatory_pit_stops\confirm_hypersoft_tyres,4.wav,确认，超软胎,确认，超软胎,"acknowledged, hyper-soft tyres"
\voice\mandatory_pit_stops\confirm_intermediate_tyres,1.wav,确认，半雨胎,确认，半雨胎,"acknowledged, intermediate tyres"
\voice\mandatory_pit_stops\confirm_intermediate_tyres,2.wav,确认，半雨胎,确认，半雨胎,"acknowledged, intermediate tyres"
\voice\mandatory_pit_stops\confirm_intermediate_tyres,3.wav,确认，半雨胎,确认，半雨胎,"acknowledged, intermediate tyres"
\voice\mandatory_pit_stops\confirm_intermediate_tyres,4.wav,确认，半雨胎,确认，半雨胎,"acknowledged, intermediate tyres"
\voice\mandatory_pit_stops\confirm_intermediate_tyres,5.wav,确认，半雨胎,确认，半雨胎,"acknowledged, intermediate tyres"
\voice\mandatory_pit_stops\confirm_medium_tyres,1.wav,收到，中性胎,收到，中性胎,"copy that, medium tyres"
\voice\mandatory_pit_stops\confirm_medium_tyres,2.wav,确认，中性胎,确认，中性胎,"acknowledged, medium tyres"
\voice\mandatory_pit_stops\confirm_medium_tyres,3.wav,好的，我们将安装中性胎,好的，我们将安装中性胎,okay we'll put medium tyres on
\voice\mandatory_pit_stops\confirm_medium_tyres,4.wav,收到，我们将使用中性胎,收到，我们将使用中性胎,"copy that, we're going for medium tyres"
\voice\mandatory_pit_stops\confirm_medium_tyres,5.wav,明白，中性胎,明白，中性胎,"understood, medium tyres"
\voice\mandatory_pit_stops\confirm_monsoon_tyres,1.wav,确认，季风轮胎,确认，季风轮胎,"acknowledged, monsoon tyres"
\voice\mandatory_pit_stops\confirm_monsoon_tyres,2.wav,确认，季风轮胎,确认，季风轮胎,"acknowledged, monsoon tyres"
\voice\mandatory_pit_stops\confirm_monsoon_tyres,3.wav,确认，季风轮胎,确认，季风轮胎,"acknowledged, monsoon tyres"
\voice\mandatory_pit_stops\confirm_monsoon_tyres,4.wav,确认，季风轮胎,确认，季风轮胎,"acknowledged, monsoon tyres"
\voice\mandatory_pit_stops\confirm_monsoon_tyres,5.wav,确认，季风轮胎,确认，季风轮胎,"acknowledged, monsoon tyres"
\voice\mandatory_pit_stops\confirm_next_tyre_compound,1.wav,确认，下一组轮胎,确认，下一组轮胎,"acknowledged, next tyre compound"
\voice\mandatory_pit_stops\confirm_next_tyre_compound,2.wav,确认，下一组轮胎,确认，下一组轮胎,"acknowledged, next tyre compound"
\voice\mandatory_pit_stops\confirm_next_tyre_compound,3.wav,确认，下一组轮胎,确认，下一组轮胎,"acknowledged, next tyre compound"
\voice\mandatory_pit_stops\confirm_next_tyre_compound,4.wav,确认，下一组轮胎,确认，下一组轮胎,"acknowledged, next tyre compound"
\voice\mandatory_pit_stops\confirm_no_refuelling,1.wav,收到，这次不加油,收到，这次不加油,"copy that, no fuel this time"
\voice\mandatory_pit_stops\confirm_no_refuelling,2.wav,明白，不会加油,明白，不会加油,"understood, we won't add fuel"
\voice\mandatory_pit_stops\confirm_no_refuelling,3.wav,收到，我们不会为你加油,收到，我们不会为你加油,"acknowledged, we won't refuel you"
\voice\mandatory_pit_stops\confirm_no_refuelling,4.wav,好的，这次不加油,好的，这次不加油,"okay, no refueling this time"
\voice\mandatory_pit_stops\confirm_no_refuelling,5.wav,收到，不加油,收到，不加油,"copy that, no refueling"
\voice\mandatory_pit_stops\confirm_no_refuelling,6.wav,明白，不会加油,明白，不会加油,"understood, we won't add any fuel"
\voice\mandatory_pit_stops\confirm_option_tyres,1.wav,明白，我们将使用比赛轮胎,明白，我们将使用比赛轮胎,"understood, we'll go for option tyres"
\voice\mandatory_pit_stops\confirm_option_tyres,2.wav,收到，我们将安装比赛用胎,收到，我们将安装比赛用胎,"acknowledged, we'll put option tyres on"
\voice\mandatory_pit_stops\confirm_option_tyres,3.wav,好的，选择性轮胎,好的，选择性轮胎,"okay, option tyres"
\voice\mandatory_pit_stops\confirm_option_tyres,4.wav,收到，我们将使用策略轮胎,收到，我们将使用策略轮胎,"copy that, we're going for option tyres"
\voice\mandatory_pit_stops\confirm_option_tyres,5.wav,好的，那是选项轮胎,好的，那是选项轮胎,"okay, that's option tyres"
\voice\mandatory_pit_stops\confirm_prime_tyres,1.wav,收到，我们将使用最佳轮胎,收到，我们将使用最佳轮胎,"copy that, we're going for prime tyres"
\voice\mandatory_pit_stops\confirm_prime_tyres,2.wav,明白，我们将安装最佳轮胎,明白，我们将安装最佳轮胎,"understood, we'll put prime tyres on"
\voice\mandatory_pit_stops\confirm_prime_tyres,3.wav,好的，我们将安装高性能轮胎,好的，我们将安装高性能轮胎,"okay, we're putting prime tyres on"
\voice\mandatory_pit_stops\confirm_prime_tyres,4.wav,收到，主力轮胎,收到，主力轮胎,"acknowledged, prime tyres"
\voice\mandatory_pit_stops\confirm_prime_tyres,5.wav,好的，我们将使用软胎,好的，我们将使用软胎,"okay, we're going for prime tyres"
\voice\mandatory_pit_stops\confirm_refuelling,1.wav,明白，我们将加油,明白，我们将加油,"understood, we'll add fuel"
\voice\mandatory_pit_stops\confirm_refuelling,2.wav,收到，我们会为你加油,收到，我们会为你加油,"copy that, we'll refuel you"
\voice\mandatory_pit_stops\confirm_refuelling,3.wav,明白，我们要加油,明白，我们要加油,"understood, we're gonna add fuel"
\voice\mandatory_pit_stops\confirm_refuelling,4.wav,好的，我们将加油,好的，我们将加油,"okay, we'll add the fuel"
\voice\mandatory_pit_stops\confirm_refuelling,5.wav,收到，我们将为您加油,收到，我们将为您加油,"acknowledged, we're gonna refuel you"
\voice\mandatory_pit_stops\confirm_requested_tyre_not_available,1.wav,抱歉，没有可用的,抱歉，没有可用的,"sorry, they're not available"
\voice\mandatory_pit_stops\confirm_requested_tyre_not_available,2.wav,那些轮胎不可用,那些轮胎不可用,those tyres aren't available
\voice\mandatory_pit_stops\confirm_requested_tyre_not_available,3.wav,我们不能那样做，那些选项不可用,我们不能那样做，那些选项不可用,"we can't do that, they're not available"
\voice\mandatory_pit_stops\confirm_requested_tyre_not_available,4.wav,那些轮胎不可用,那些轮胎不可用,those tyres aren't available
\voice\mandatory_pit_stops\confirm_requested_tyre_not_available,5.wav,抱歉，不可用,抱歉，不可用,"sorry, are not available"
\voice\mandatory_pit_stops\confirm_requested_tyre_not_available,6.wav,那些轮胎不可用,那些轮胎不可用,those tyres aren't available
\voice\mandatory_pit_stops\confirm_soft_tyres,1.wav,收到，我们将使用软胎,收到，我们将使用软胎,"acknowledged, we're going for soft tyres"
\voice\mandatory_pit_stops\confirm_soft_tyres,2.wav,明白，我们将安装软胎,明白，我们将安装软胎,"understood, we'll put soft tyres on"
\voice\mandatory_pit_stops\confirm_soft_tyres,3.wav,收到，我们将使用软胎,收到，我们将使用软胎,"copy that, we're going for soft tyres"
\voice\mandatory_pit_stops\confirm_soft_tyres,4.wav,好的，我们将安装软胎,好的，我们将安装软胎,"okay, we'll put soft tyres on"
\voice\mandatory_pit_stops\confirm_soft_tyres,5.wav,明白，这次用软胎,明白，这次用软胎,"understood, soft tyres this time"
\voice\mandatory_pit_stops\confirm_supersoft_tyres,1.wav,确认，超软胎,确认，超软胎,"acknowledged, super-soft tyres"
\voice\mandatory_pit_stops\confirm_supersoft_tyres,2.wav,确认，超软胎,确认，超软胎,"acknowledged, super-soft tyres"
\voice\mandatory_pit_stops\confirm_supersoft_tyres,3.wav,确认，超软胎,确认，超软胎,"acknowledged, super-soft tyres"
\voice\mandatory_pit_stops\confirm_supersoft_tyres,4.wav,确认，超软胎,确认，超软胎,"acknowledged, super-soft tyres"
\voice\mandatory_pit_stops\confirm_ultrasoft_tyres,1.wav,确认，超软胎,确认，超软胎,"acknowledged, ultra-soft tyres"
\voice\mandatory_pit_stops\confirm_ultrasoft_tyres,2.wav,确认，超软胎,确认，超软胎,"acknowledged, ultra-soft tyres"
\voice\mandatory_pit_stops\confirm_ultrasoft_tyres,3.wav,确认，超软胎,确认，超软胎,"acknowledged, ultra-soft tyres"
\voice\mandatory_pit_stops\confirm_ultrasoft_tyres,4.wav,确认，超软胎,确认，超软胎,"acknowledged, ultra-soft tyres"
\voice\mandatory_pit_stops\confirm_wet_tyres,1.wav,确认，湿地胎,确认，湿地胎,"acknowledged, wet tyres"
\voice\mandatory_pit_stops\confirm_wet_tyres,2.wav,确认，湿地胎,确认，湿地胎,"acknowledged, wet tyres"
\voice\mandatory_pit_stops\confirm_wet_tyres,3.wav,确认，湿地胎,确认，湿地胎,"acknowledged, wet tyres"
\voice\mandatory_pit_stops\confirm_wet_tyres,4.wav,确认，湿地胎,确认，湿地胎,"acknowledged, wet tyres"
\voice\mandatory_pit_stops\confirm_wet_tyres,5.wav,确认，湿地胎,确认，湿地胎,"acknowledged, wet tyres"
\voice\mandatory_pit_stops\disengage_limiter,1_op_suffix_please.wav,解除限速器,解除限速器,disengage limiter
\voice\mandatory_pit_stops\disengage_limiter,5.wav,解除限速器,解除限速器,disengage limiter
\voice\mandatory_pit_stops\disengage_limiter,6.wav,限速器仍然开启，取消它,限速器仍然开启，取消它,"limiter's still on, disengage it"
\voice\mandatory_pit_stops\engage_limiter,1_op_suffix_please.wav,启用限速器,启用限速器,engage limiter
\voice\mandatory_pit_stops\engage_limiter,2_op_suffix_please.wav,启动限速器,启动限速器,engage the limiter
\voice\mandatory_pit_stops\engage_limiter,3_op_suffix_please.wav,启动限速器,启动限速器,activate limiter
\voice\mandatory_pit_stops\feet,1.wav,进站,进站,feet
\voice\mandatory_pit_stops\feet,2.wav,进站,进站,feet
\voice\mandatory_pit_stops\feet,3.wav,进站,进站,feet
\voice\mandatory_pit_stops\feet,4.wav,进站,进站,feet
\voice\mandatory_pit_stops\feet,5.wav,进站,进站,feet
\voice\mandatory_pit_stops\fifty_metres,4.wav,50米,50米,50 metres
\voice\mandatory_pit_stops\fifty_metres,5.wav,50米,50米,50 metres
\voice\mandatory_pit_stops\fifty_metres,6.wav,50米,50米,50 metres
\voice\mandatory_pit_stops\laps_so_far,1.wav,总共圈数,总共圈数,laps in total
\voice\mandatory_pit_stops\laps_so_far,2.wav,总共圈数,总共圈数,laps in total
\voice\mandatory_pit_stops\laps_so_far,3.wav,总共圈数,总共圈数,laps in total
\voice\mandatory_pit_stops\laps_so_far,4.wav,总共圈数,总共圈数,laps in total
\voice\mandatory_pit_stops\laps_so_far,5.wav,总共圈数,总共圈数,laps in total
\voice\mandatory_pit_stops\left_pit_too_soon,1.wav,这次进站不算，你出站太早了,这次进站不算，你出站太早了,"this stop won't count, you've left the pit too soon"
\voice\mandatory_pit_stops\left_pit_too_soon,2.wav,你需要等待，这不会算作你的强制进站,你需要等待，这不会算作你的强制进站,"you needed to wait, this won't count as your mandatory stop"
\voice\mandatory_pit_stops\left_pit_too_soon,3.wav,你需要等待更长的时间，这不会算作你的进站,你需要等待更长的时间，这不会算作你的进站,"you needed to wait longer, this won't count as your stop"
\voice\mandatory_pit_stops\left_pit_too_soon,4.wav,你出站太早了，你需要回来再做一次,你出站太早了，你需要回来再做一次,"you've left the box too soon, you'll need to come back and do it again"
\voice\mandatory_pit_stops\left_pit_too_soon,5.wav,你出站太早了，这一圈不算,你出站太早了，这一圈不算,"you've exited too soon, this one won't count"
\voice\mandatory_pit_stops\metres,1.wav,米,米,metres
\voice\mandatory_pit_stops\metres,2.wav,米,米,metres
\voice\mandatory_pit_stops\metres,3.wav,米,米,metres
\voice\mandatory_pit_stops\min_pitstop_time_intro,1.wav,我们需要完全停止共计,我们需要完全停止共计,we need to be stationary for a total of
\voice\mandatory_pit_stops\min_pitstop_time_intro,2.wav,我们需要静止,我们需要静止,we'll need to be stationary for
\voice\mandatory_pit_stops\min_pitstop_time_intro,3.wav,我们需要停车,我们需要停车,we need to be stopped for
\voice\mandatory_pit_stops\min_pitstop_time_intro,4.wav,我们需要至少停一站,我们需要至少停一站,we need to be stopped for at least
\voice\mandatory_pit_stops\min_pitstop_time_intro,5.wav,我们需要至少停留,我们需要至少停留,we need to be stationary for at least
\voice\mandatory_pit_stops\min_pitstop_time_intro,6.wav,我们需要至少停一站,我们需要至少停一站,we need to be stopped for at least
\voice\mandatory_pit_stops\minutes,1.wav,分钟,分钟,minutes
\voice\mandatory_pit_stops\minutes,2.wav,分钟,分钟,minutes
\voice\mandatory_pit_stops\minutes,3.wav,分钟,分钟,minutes
\voice\mandatory_pit_stops\missed_stop,1.wav,你错过了进站窗口,你错过了进站窗口,you missed the pit window
\voice\mandatory_pit_stops\missed_stop,2.wav,你错过了你的机会，伙计,你错过了你的机会，伙计,"you missed your chance, mate"
\voice\mandatory_pit_stops\missed_stop,3.wav,是的，但现在进站窗口已经关闭了,是的，但现在进站窗口已经关闭了,"yeah, but the pit window's closed now"
\voice\mandatory_pit_stops\missed_stop,4.wav,好的，进站窗口现在已经关闭了，你错过了你的机会,好的，进站窗口现在已经关闭了，你错过了你的机会,"yep, pit window's closed now, you missed your chance"
\voice\mandatory_pit_stops\no_fuel_this_time,1.wav,我们这次不加油,我们这次不加油,we're not refueling
\voice\mandatory_pit_stops\no_fuel_this_time,2.wav,这次不加油,这次不加油,no fuel this time
\voice\mandatory_pit_stops\no_fuel_this_time,3.wav,我们这次不会加油,我们这次不会加油,we're not gonna refuel
\voice\mandatory_pit_stops\no_fuel_this_time,4.wav,我们这次不加油,我们这次不加油,we're not refueling
\voice\mandatory_pit_stops\no_fuel_this_time,5.wav,这次不加油,这次不加油,we're not putting fuel in
\voice\mandatory_pit_stops\no_pit_speed_limit,1.wav,没有维修区限速,没有维修区限速,there's no pit speed limit
\voice\mandatory_pit_stops\no_pit_speed_limit,2.wav,没有维修区限速,没有维修区限速,there's no pit speed limit
\voice\mandatory_pit_stops\no_pit_speed_limit,3.wav,没有维修区限速,没有维修区限速,there's no pit lane speed limit
\voice\mandatory_pit_stops\no_pit_speed_limit,4.wav,没有维修区限速,没有维修区限速,there's no pit lane speed limit
